,user_loc,Mean_friendship,Median_friendship,Std_friendship,Total_friendship,Mean_SCI_with_Self,Median_SCI_with_Self,Std_SCI_with_Self,SCI,Mean_SCI_without_Self,Median_SCI_without_Self,Std_SCI_without_Self,Mean_dist_to_SCI_km,Median_dist_to_SCI_km,Std_dist_to_SCI_km,Total_dist_to_SCI_km,Ratio_selfloop_to_country,Ratio_selfloop_to_africa,Ratio_selfloop_to_all_sci,Average_distance_of_friendships_km,Ratio_SCI_low_hi_africa,Ratio_SCI_middle_hi_africa,Ratio_SCI_high_hi_africa
566,TUN15,4765.2414285714285,59.0,67028.12762730305,3335669,470.167980973839,15.0,19873.65598805538,3756172,252.60728592889333,15.0,4101.6727617496845,4183.321091267748,4162.62864586863,1967.8229383218388,2928324.763887423,0.5402756475105788,0.5211383383663067,0.4627969645692476,199.0133490637121,0.01620479573352871,0.8818871979238437,0.023800294555201412
567,TUN16,4302.02,65.0,56856.19152622302,3011414,425.787207410189,15.0,16862.29447884151,3401614,241.26314471707562,15.0,3509.988622748361,4299.833057714625,4284.371178615649,1995.3565315565108,3009883.1404002374,0.5095738378920898,0.4896052153573039,0.43344247760033916,235.1723080322771,0.018282203683310336,0.8783986072493822,0.02859524919641088
568,TUN17,3582.1271428571426,88.0,42730.103012632935,2507489,354.25384904243333,14.0,12680.389555029484,2830134,216.3534051076615,14.0,2978.306914934467,4100.989879120373,4060.881899237024,1952.4824438895532,2870692.9153842614,0.47685554029848937,0.4394447991596374,0.3893465821759676,380.89697543875087,0.04653454571408986,0.8528249899121384,0.03382242678261877
569,TUN18,6302.108571428572,74.0,106102.77652748227,4411476,585.6710476905746,13.0,31436.91654592277,4678926,236.35353029544316,13.0,3666.3102709786926,4120.317288643536,4063.6936470860437,1979.5944525614216,2884222.1020504753,0.6505149001968605,0.6326531074860205,0.596490305681261,191.09092735766683,0.012490900689602699,0.9395444595618738,0.018286888914250836
570,TUN19,8880.432857142858,63.5,168731.1556015939,6216303,807.4359744648892,14.0,49975.864714805466,6450606,250.36680020030045,14.0,4288.87212879239,4244.2714520680665,4188.393960926862,2020.306772745432,2970990.0164476465,0.7273779767712396,0.7159683175031848,0.6899624624415133,136.18373522051058,0.008223103379744476,0.9616591061366948,0.011542636459272199
571,TUN2,6945.64,66.0,122896.49406931148,4861948,639.9707097258731,13.0,36407.16314751218,5112726,235.1579869804707,13.0,4037.2579450493604,4313.32313516828,4263.770836446148,2034.665483120394,3019326.1946177953,0.6796927570952727,0.6652238979108785,0.632594823192168,156.6811461544573,0.011080977153870557,0.9477744357902222,0.015066913423484849
572,TUN20,3912.6628571428573,64.0,43005.812334264156,2738864,395.92689948679435,16.0,12769.82074829476,3163060,260.96482223335005,16.0,4189.60419972265,4215.15577974728,4175.197334024901,1986.1663642319395,2950609.045823096,0.4135309486871358,0.3937665397040525,0.34095875512952645,240.5328907549665,0.023880672513325703,0.8533034466624092,0.03283118246255209
573,TUN21,5754.298571428571,49.0,109189.5579707828,4028009,533.8709475528852,12.0,32340.769978712102,4265095,173.46594892338507,12.0,2867.252534788648,3852.3279091613886,3760.471045120349,1854.9723760430322,2696629.536412972,0.7428328708657826,0.7148566450571486,0.6751195459890108,299.39098071232274,0.009509284083941858,0.9420219244823386,0.014671185518728187
574,TUN22,15437.972857142857,54.5,346856.57502166583,10806581,1389.4816622856429,17.0,102697.62842264546,11100569,241.79168753129696,17.0,4874.089405921727,4054.1533890553083,3885.2231250315326,1983.3088642992986,2837907.372338716,0.8567798361013726,0.8484771455467738,0.8260060362671499,152.61098946734367,0.004102942831128747,0.9730103024448566,0.008784864992055812
575,TUN23,3684.2457142857143,96.0,21202.385312259645,2578972,372.5750406809363,20.0,6357.058689031952,2976502,338.78780671006507,20.0,5594.287530418661,4316.923337057843,4287.887927812163,2014.427211855681,3021846.3359404895,0.11263219222382995,0.10479563174784372,0.0907995358309855,380.39405893255946,0.038425305946375984,0.8426706919733298,0.04065712033789999
576,TUN24,9893.69,65.0,194892.88140117444,6925583,899.2967830767305,14.0,57719.583758765024,7184482,255.25988983475213,14.0,4224.576118506193,4266.651528047619,4232.002643821098,2009.0807483694787,2986656.069633333,0.7547386178635805,0.7429650326911106,0.7161916474980381,116.65164155823803,0.008185141253050672,0.9618600199708205,0.010350781030560032
577,TUN3,3683.0842857142857,62.0,31428.928164023997,2578159,365.71836274877955,17.0,9354.623668486514,2921724,273.350525788683,17.0,4398.945101421998,4297.8957461808595,4270.794962922136,2009.6563902555904,3008527.0223266017,0.29928879381994183,0.2863283451486119,0.2526590465081575,248.30036760762144,0.021505453629432486,0.8728346688462018,0.03558070509055612
578,TUN4,4889.432857142857,52.0,77169.3415389576,3422603,473.3961697333834,15.0,22869.456056400086,3781962,220.33362543815724,15.0,3375.3048904549796,4353.876700820593,4322.661416400572,2034.0502677978843,3047713.690574415,0.6082542858896252,0.5907600151113056,0.534626471656775,189.09297294726028,0.01452473610258379,0.8998924367828127,0.028144386432227504
579,TUN5,4954.944285714286,64.0,81096.5866406189,3468461,477.91375641507074,18.0,24030.08017254307,3818053,211.7660240360541,18.0,3398.3019274995095,4012.726312300193,3959.006997645125,1933.0061801157594,2808908.418610135,0.6315897336588209,0.6130863227235365,0.5569503618729232,238.63432965919603,0.013825895030791872,0.9042551268932097,0.030273021354077587
580,TUN6,5650.972857142857,57.5,92357.26928562617,3955681,529.9059957441482,15.0,27366.842735324815,4233419,228.26076614922383,15.0,4693.503067958147,4084.9488130536797,3973.08947995668,1982.2531125141763,2859464.1691375757,0.6242888241651099,0.609268543140865,0.5692968260406069,197.17315266882116,0.010114283514105265,0.9323752267375377,0.02091075794765413
581,TUN7,6638.001428571429,65.0,119248.4083583568,4646601,636.7734384779071,22.0,35324.90670375766,5087183,243.83099649474212,22.0,3784.067376525498,4315.338979555101,4231.4275802007505,2048.571577328282,3020737.2856885707,0.6918338352928006,0.6756467792263635,0.6171315244605905,161.52201228377487,0.01136503247475076,0.9113204695014903,0.024700703709695522
582,TUN8,6393.308571428572,65.0,99642.12409417544,4475316,606.7840781073977,15.0,29530.69729605963,4847598,280.12919379068603,15.0,4428.427238791896,4191.656569028383,4151.386679730292,1994.1215100755337,2934159.5983198686,0.5985656950209848,0.5831825059951073,0.5383957168065504,165.27010155898293,0.01139120859444203,0.9221230803379323,0.020395668122645483
583,TUN9,6145.007142857143,62.5,103231.05377931417,4301505,571.7499061209163,14.0,30586.195510798254,4567710,231.94504256384576,14.0,3612.252447288471,4166.14084851151,4063.72701277534,2011.07154584655,2916298.593958057,0.6481770495732789,0.6311588618402164,0.5943750807297311,192.888244271672,0.0113897335864142,0.9401662977728446,0.018401124414641035
584,TZA1,14103.334285714285,615.5,84998.07994364074,9872334,1276.9826010764803,33.0,25456.122156820406,10201814,1090.384576865298,33.0,19232.599597191165,3032.340708021806,2887.193962824533,1918.0713002220327,2122638.4956152644,0.16873674729709048,0.15111137852507828,0.14623105263436484,492.6068685188511,0.9697342060931516,0.006956213865494902,0.016052733366830645
585,TZA10,41753.15571428571,802.0,700564.339155517,29227209,3683.440355488797,10.0,207572.769413231,29427005,1389.4560590886329,10.0,32335.11836423889,3422.993900805613,3045.4901269398583,2078.2551359344448,2396095.7305639293,0.648973412352067,0.627087930291257,0.6228302880296517,342.01432283374555,0.9939901121435906,0.0025126580159958514,0.002541543048638487
586,TZA11,27922.11,644.5,401401.00201681955,19545477,2471.0148954812867,12.0,119002.01740579482,19740938,1159.9004757135704,12.0,20694.80173569958,3113.3491135464596,2938.7825869213534,1959.3578990417182,2179344.3794825217,0.5597558045863879,0.5359630261261978,0.5306562940423601,315.62846433495724,0.9914989855091992,0.0027811748357651498,0.004191138232641225
587,TZA12,22825.435714285715,672.0,252649.45119585213,15977805,2025.2656152209288,17.0,75014.93333095932,16179847,1215.5371807711567,17.0,19728.662126754207,2900.054536462226,2803.426496778788,1849.5857636481435,2030038.1755235584,0.4323330479460636,0.40494523496813234,0.39988857743834044,399.9339304336323,0.9887777677996584,0.0038591835880771924,0.005464761193353682
588,TZA13,16121.798571428571,752.0,104518.62619209266,11285259,1434.4539992489674,11.0,31251.556310310698,11459853,1155.485102653981,11.0,18840.676946983964,3098.6973505644387,2749.8523347473215,1959.4727032490202,2169088.145395107,0.2229586948509598,0.19758855335088013,0.19457823760915607,510.3895070891268,0.9869007045727375,0.005693266746091769,0.005381482642054833
589,TZA14,16195.001428571428,796.5,107712.6522449338,11336501,1447.7126048316436,16.0,32189.32780437111,11565776,1142.3847020530795,16.0,17070.845223014647,3263.6350235463897,2850.197791024025,2028.5531436192546,2284544.516482473,0.2346569786164105,0.21526986148547952,0.21100244376166372,519.2657715940379,0.9821010712986314,0.005689285353615702,0.008161579473785416
590,TZA15,30994.681428571428,773.0,430899.87833589414,21696277,2739.275628989861,11.0,127766.95355629508,21884073,1356.2417376064095,11.0,32300.21180116201,3532.5493243872534,3165.7135144080416,2109.7508613224327,2472784.5270710774,0.5319592002098104,0.5093230511391424,0.5049523459367001,438.6729315488977,0.9928588247717872,0.0027258636909134786,0.003127799838722892
591,TZA16,16791.054285714286,695.0,93043.2974802279,11753738,1496.183502315684,15.0,27928.901215112233,11953010,1339.467200801202,15.0,24163.7494044827,2855.9981006400776,2716.5640772189963,1826.269775377924,1999198.6704480543,0.11785798413164855,0.10663382151278172,0.10485609900769764,492.29977078254456,0.9856568345546436,0.004883539794578938,0.006941096845062457
592,TZA17,33361.52428571429,790.0,503340.27994308714,23353067,2946.420953811491,11.0,149193.49696003168,23538957,1303.03818227341,11.0,26131.156193688632,3204.269391359263,2824.3336484381534,2010.3906682325583,2242988.573951484,0.5831204413072394,0.5622511167376859,0.5578109514368033,310.8298334423266,0.9932043293167153,0.0031486526781964045,0.002494672979775612
593,TZA18,36262.39428571428,393.5,548537.7718899497,25383676,3209.9008636875706,1.0,162588.70649394815,25643898,1484.992739108663,1.0,51630.2747728041,3351.7686239150767,3148.392027233467,2014.6583573352814,2346238.036740554,0.5619143037810614,0.5429385405013837,0.537429060121827,171.78666494767143,0.9907524979236776,0.002075854458631835,0.004976037574318849
594,TZA19,38175.69571428571,394.5,596711.691628229,26722987,3373.790461885092,1.0,176845.38404046648,26953212,1482.6091637456184,1.0,51975.34663231447,3357.3003269883116,3123.7875255144713,2019.889885052674,2350110.228891818,0.5813918724885847,0.5654356678016571,0.5606059122007425,163.52145079139115,0.992408622764515,0.0017091469469390141,0.004432421634942804
595,TZA2,13247.007142857143,835.5,55347.58584124022,9272905,1192.662535986982,18.0,16794.086890838083,9528181,1155.6593640460692,18.0,16466.222432124203,3374.884473475397,3057.142358635854,2043.7714812944455,2362419.1314327777,0.03699927540893516,0.03200442579752515,0.031146973383482116,691.713271545711,0.9762720712379415,0.008188131606651888,0.011029702311490515
596,TZA20,18599.757142857143,849.5,136804.66554510497,13019830,1665.2080360495681,20.0,40808.01107036221,13303347,1256.8393840761141,20.0,18249.66379241644,3346.8170504224104,3011.127470383307,2043.1363944581249,2342771.935295687,0.27617342740186795,0.2506725510240917,0.24533029169275972,516.2058711275573,0.9806407365003709,0.005753063495975862,0.0082261253502596
597,TZA21,34101.421428571426,689.0,535066.746784668,23870995,3008.177368882213,10.0,158573.62108632576,24032329,1260.7899349023535,10.0,27429.395327280246,2992.6824092772995,2605.914099929627,1879.953381905815,2094877.6864941097,0.6083131497466796,0.5848578578312299,0.580931585948245,358.0836871227188,0.9944887155963952,0.002188343876284317,0.0023731782300417076
598,TZA22,31932.178571428572,883.0,466368.41652546846,22352525,2822.5316059581924,11.0,138253.29104064967,22549205,1296.046569854782,11.0,22325.18930629978,3349.7888195207806,2943.1691062939426,2067.3562242156704,2344852.1736645466,0.5709743517672423,0.5456379089163305,0.5408787139058783,449.8174092031577,0.992517252825543,0.0034444673326620608,0.0027738893677182854
599,TZA23,19951.015714285713,650.0,173798.8909342423,13965711,1768.7154837902115,11.0,51720.21591997399,14130268,1241.531296945418,11.0,21323.917999315083,2895.566845685361,2653.9224279588593,1854.4712839386336,2026896.7919797527,0.3287308022611637,0.3016614048507806,0.2981483436832196,395.2158265797746,0.9900819998601583,0.0038920705537927518,0.004403596591373921
600,TZA24,39253.72857142857,518.5,645490.0977237012,27477610,3458.1788709475527,7.0,191267.39282738089,27627391,1335.5517025538306,7.0,24258.63699188601,2940.512415176419,2758.331189104284,1880.0594971441924,2058358.6906234932,0.6342547446798946,0.6171935623221961,0.6138474675368369,281.76858221181067,0.9953680389147133,0.0016767055564530144,0.0022033930022563476
601,TZA25,24194.67,747.5,289142.0093167184,16936269,2144.511202903993,12.0,85805.06729950271,17132500,1207.5429394091136,12.0,18679.776416578625,3037.16088610825,2782.333297300342,1934.4056771543235,2126012.620275775,0.4674670489499853,0.4420481866460671,0.43698508682328907,367.13790978794395,0.990183394133956,0.0034326572304100396,0.004753130016051365
602,TZA26,19699.22857142857,798.0,168540.33462510208,13789460,1750.7524095631493,12.0,50166.17240310849,13986761,1226.343640460691,12.0,17879.414588466094,2940.2475961425675,2622.1044347214925,1877.6941777234194,2058173.3172997974,0.34172172880504853,0.3039080573133393,0.2996210487903525,448.8456394212633,0.9877700062223127,0.0050421966887115605,0.005357280359620072
603,TZA27,18278.19142857143,792.5,162898.6620940253,12794734,1631.1107773188135,15.0,48463.45895208336,13030944,1121.6000250375564,15.0,16576.706951437463,3248.9697262838135,3037.9281744547684,2000.9598056427678,2274278.808398669,0.3452873601818736,0.31822490408944804,0.3124564881868881,439.3426891367732,0.9837623429277265,0.005035629038080434,0.007954987758369616
604,TZA28,25892.88857142857,644.0,308578.72529005585,18125022,2389.044436099637,57.0,91572.8746608262,19086076,1421.8281171757637,57.0,30198.292298438922,3342.7741253796707,3073.451982412102,2026.8920922267678,2339941.8877657694,0.4538841873440024,0.4264001996797576,0.40492938412275004,275.0107231051289,0.9504317178659458,0.010280426421858531,0.012925758023807512
605,TZA29,25180.678571428572,682.0,268842.76341157756,17626475,2334.5461259231442,55.0,79842.86204001692,18650689,1522.5002503755634,55.0,33270.508923676636,3363.521811673496,3082.7628515295733,2034.2323891122978,2354465.2681714473,0.39443242991559735,0.36813696442425387,0.3479204977360354,288.77352072609193,0.94582484325378,0.006409146600428542,0.013705767116700086
606,TZA3,17441.625714285714,778.5,108184.6046550347,12209138,1555.1583427212418,14.0,32379.278011610626,12424160,1263.715948923385,14.0,19232.496568672246,3122.025536661325,2900.514259088897,1971.649746167873,2185417.8756629275,0.20701896132972175,0.19080765570837188,0.18750539271870292,464.55499238417804,0.9845439852674145,0.0051081924250814545,0.006717315295360008
607,TZA30,17309.07,454.5,145081.0557788373,12116349,1558.317561647265,23.0,43194.323965449024,12449399,1330.101652478718,23.0,38076.81740273741,3348.5264097540894,3081.062711806096,2031.1974445437738,2343968.486827863,0.15974751699478928,0.15058554354946363,0.1465570346006261,278.9705434103005,0.9750369475667058,0.005028596159541517,0.010189086236211082
608,TZA4,25945.532857142858,731.0,283481.14605721424,18161873,2297.562147953436,14.0,84177.55625537736,18355224,1395.9485478217325,14.0,24323.247051942908,2837.2893867491725,2630.1528613471546,1811.1062676363467,1986102.5707244207,0.42509383395100603,0.3966764330969609,0.39249790686291813,382.6810099700251,0.991062925737109,0.0033111009704921064,0.004210463462608792
609,TZA5,24944.641428571427,792.0,284503.2071178796,17461249,2213.319689573163,16.0,84454.62578867638,17682211,1309.084877315974,16.0,24505.678461909276,3170.1634664569624,2835.2675810650976,1995.8570035913342,2219114.4265198736,0.4355744746318132,0.41378718097428197,0.40861637721662747,379.9086399340618,0.988760851230652,0.0037327345545192284,0.005290967289102025
610,TZA6,23587.251428571428,635.5,288234.3689072617,16511076,2090.0784829140066,13.0,85523.85666406939,16697637,1154.6559839759639,13.0,17996.492973480013,2787.2495551569987,2636.7929241356114,1766.6821898643625,1951074.6886098993,0.4952097940461223,0.4526806732644196,0.44762291814105193,407.2439890388522,0.990412355951923,0.0032620184520719907,0.004348579382819257
611,TZA7,42533.56285714286,669.0,731453.8848047482,29773494,3748.371385655276,9.0,216708.35768430255,29945739,1344.160490736104,9.0,28006.29918303058,2925.88092176178,2570.150884243001,1848.614226883969,2048116.645233246,0.6666368318056878,0.645157232805797,0.6414463506811436,316.36361410669065,0.9952137430971398,0.0019896987681619744,0.0020675395588000017
612,TZA8,19610.27142857143,830.5,155638.1891471528,13727190,1767.0654650143947,18.0,46371.62112661369,14117086,1281.303580370556,18.0,16286.165685292133,2832.627685722338,2525.8322157633834,1784.2013552585208,1982839.3800056367,0.36599215131695245,0.28279881024448555,0.2749882659920043,477.328563257417,0.9743720481691477,0.004416704693872376,0.018879816982059896
613,TZA9,17355.58,717.5,140681.9830456631,12148906,1563.2752534735262,32.0,41902.72671557922,12489006,1137.6901602403605,32.0,17575.214136737868,3163.334169046044,2972.248864176412,1963.9965822842441,2214333.9183322308,0.3039352534070922,0.27995417859023686,0.27233048010386096,455.84338742977445,0.974537845525897,0.005904713313453449,0.01304875664244216
614,UGA1,97316.64285714286,558.5,1264508.007622023,68121650,8585.9871072725,20.0,375069.41511704586,68593451,4845.669253880821,20.0,170043.39013647113,2781.681417857902,2760.107461061471,1612.6039120285702,1947176.9925005315,0.44680705855477654,0.438718748004489,0.4357011429560528,124.20610783622061,0.993518900222705,0.0008766434568221389,0.004603252867391086
615,UGA10,59766.93571428571,781.0,499559.87535590894,41836855,5377.746776818125,89.0,148735.80776641934,42962819,3881.230095142714,89.0,65046.198490986826,2843.3818725456226,2832.57958496932,1770.8123786962137,1990367.310781936,0.2941327882590001,0.28586166431487264,0.27836983881341676,160.9864677770293,0.9752176876475447,0.002462408251190407,0.01989613391057975
616,UGA11,45987.47857142857,723.5,239345.86963903415,32191235,4154.440105144574,91.0,71979.8168429642,33189822,3610.082874311467,91.0,53048.16244967392,2828.795830655536,2823.9520764023705,1767.190682474613,1980157.0814588752,0.13996582406371036,0.135206990350013,0.13113899797353537,192.28441961871079,0.9716799626102243,0.0027915786954205418,0.021264561165769434
617,UGA12,104799.33285714286,504.0,1303235.098360068,73359533,9269.422080360495,51.0,386651.16325064783,74053413,5154.313720580872,51.0,119223.49716248427,2727.7926082949657,2558.7989776335785,1689.5642209613993,1909454.825806476,0.4541752276086671,0.448213799289044,0.44401403889379143,131.87812330923478,0.9910539032144271,0.0010366436453104464,0.0061511277002182195
618,UGA13,89172.31285714285,614.5,957284.8997373133,62420619,7893.265740393041,47.0,284297.1292667085,63059300,4940.900976464697,47.0,105785.05594280733,2719.005794244965,2630.1725128008015,1649.021424842164,1903304.055971475,0.3835967546007286,0.37794215081398025,0.37411425436057805,137.3591958019458,0.9903496391491818,0.001393053839798412,0.006768010428279413
619,UGA14,131044.19571428571,414.0,1991087.239851736,91730937,11531.430216547753,1.0,590156.1096798476,92124596,5030.726089133701,1.0,103330.4791635668,2830.749657179576,2805.233726072247,1725.5924977014304,1981524.7600257029,0.5715688452986036,0.5662119858210977,0.5637924968485072,91.83189442665942,0.9958704947807858,0.0008870161015414385,0.002699192298221856
620,UGA15,113542.91857142857,595.5,2162567.894871202,79480043,10006.29377894605,1.0,640523.4441904059,79940281,2851.787806710065,1.0,36576.780887173234,2795.751382533814,2738.9388422633792,1761.5077739252501,1957025.9677736699,0.7353483479979883,0.7191767623980777,0.7150362656343427,130.91579000328633,0.9947174816660952,0.0008766168835458559,0.003513435235485349
621,UGA16,46073.654285714285,776.5,152223.5239962047,32251558,4114.191388158718,46.0,46871.039251597875,32868275,4044.690410615924,46.0,46460.46270647107,2802.356209623815,2770.7577273849656,1753.4680187755307,1961649.3467366705,0.017967772135104483,0.017341425800266767,0.017016043586102404,260.19477115622664,0.98213699988819,0.002782044387787312,0.011582780051584697
622,UGA17,77287.18857142857,679.5,1050638.456692113,54101032,6896.114031793716,58.0,311559.19773019815,55093055,3454.605908863295,58.0,49476.242940181124,2827.3484436362596,2793.8604476676255,1748.9770983320805,1979143.9105453817,0.5182979045036942,0.508265036422965,0.49911305517546634,126.75963667986171,0.9833880150592484,0.0014459535779963555,0.013672158859224634
623,UGA18,115818.19285714286,629.5,1954838.7866637,81072735,10208.75328576793,1.0,579195.3778654817,81557730,3763.4347771657485,1.0,59897.019039824765,2726.824609566234,2642.822867028309,1670.4616093618151,1908777.2266963637,0.6473794317179333,0.6351754754542326,0.6313983113556495,116.345966505455,0.9944180766188564,0.000782893295338161,0.003688798106568194
624,UGA19,162780.0542857143,467.5,2741946.719562616,113946038,14382.25284766554,45.0,812410.6985029491,114899818,5408.526164246369,45.0,129138.96216637142,2715.524663944837,2572.5913422652347,1666.4471950392865,1900867.2647613857,0.6335995753456724,0.6292146024419032,0.623991510587075,91.25129518202615,0.9919232073979438,0.0007593745709849601,0.005845735978450375
625,UGA2,106906.55428571429,431.0,1305708.801176928,74834588,9414.998372762548,1.0,387427.7054138646,75216422,5321.574987481222,1.0,127427.06484209668,2803.691814916437,2778.7105429632725,1688.7362076842398,1962584.2704415058,0.44172297300719215,0.43706636027714885,0.4348476054870039,130.16325887945305,0.995476160777762,0.000682430759601939,0.0024801764699735386
626,UGA20,190645.9457142857,501.5,3240598.133646564,133452162,16764.443484791587,20.0,960129.7002321468,133931139,6138.941036554832,20.0,141007.1859339772,2899.5374848597708,2905.5552014252244,1779.2097179267132,2029676.2394018394,0.6440033770296787,0.6361326540367327,0.6338576572547479,92.31983028292998,0.9966961006730481,0.0010505249268431892,0.0016768542526917507
627,UGA21,84850.14857142857,751.5,1037597.5243033381,59395104,7587.650769808487,65.0,307869.4251850153,60617742,4255.195668502754,65.0,77874.53991719485,2713.6598125929568,2610.5526130132985,1651.085617775282,1899561.8688150698,0.4574968738624212,0.448306968197244,0.43926477828883825,174.57466607453816,0.9806068823876679,0.005810246115732915,0.01192809194377448
628,UGA22,161448.64,375.5,2075012.591044943,113014048,14194.117536612843,1.0,615513.1418183967,113396805,7683.155983975964,1.0,200466.49284546098,2864.1640032003256,2834.2593890909684,1734.7208638419509,2004914.802240228,0.4629930808533598,0.4603299848174627,0.4587761974422472,111.81136846086885,0.9968355722191644,0.00036301728254160246,0.002309544788320976
629,UGA23,54356.095714285715,757.5,681801.1832996833,38049267,4846.212917761923,31.0,202269.86811264514,38716395,2610.3883324987482,31.0,31255.675695953913,2813.3283118782138,2779.5967205385205,1743.1326290089182,1969329.8183147495,0.48349156511545105,0.46951267155816695,0.4614224284053306,154.34647981617385,0.9831392101459859,0.0024748946796312003,0.012425950298316772
630,UGA24,88494.31285714285,634.0,1193451.3942514549,61946019,7888.071973964201,28.0,353924.9405021702,63017807,4047.228718077116,28.0,86078.15400919554,2742.7743673372547,2678.1678152903246,1672.6763009877461,1919942.0571360784,0.5060653882673669,0.4954078485657004,0.4869821001546436,131.41386850663284,0.9833167155435923,0.004271649757662941,0.009835950019650794
631,UGA25,88563.60714285714,892.0,1424680.8143856179,61994525,7831.673551132808,16.0,422183.5633374361,62567240,3128.443415122684,16.0,38980.5821659152,2767.0316431795773,2742.6169147511314,1698.9974985758306,1936922.1502257043,0.6203934644018426,0.6061379452459713,0.6005896056786267,145.86055880202318,0.9916442054979571,0.0014954471381508918,0.00584997835928195
632,UGA26,161830.22714285715,516.0,3103055.458188759,113281159,14267.072349480535,40.0,919067.5607021719,113979641,4031.518652979469,40.0,87784.40754167078,2720.1480213035525,2546.982144799688,1675.839433711212,1904103.6149124869,0.7323069581038549,0.7218841219659484,0.7174603225851536,102.50526743165368,0.9942626683654847,0.000613697318102625,0.00404992502125884
633,UGA27,155702.88714285713,524.5,2420941.1204921114,108992021,13702.010889973713,19.0,717500.577987264,109465365,5850.401352028042,19.0,149351.32618372096,2836.69386761605,2843.607200537787,1643.9808572239863,1985685.7073312348,0.5795850421387198,0.5755683620179867,0.5730795215454678,134.2972936826421,0.996099880542124,0.0007032178625631953,0.002364885002667282
634,UGA28,221511.86857142858,448.0,2844051.816459353,155058308,19450.51107773188,1.0,843639.3456846032,155390133,11126.459689534302,1.0,397731.9262617995,2884.354087011465,2897.785760960111,1683.3434580127637,2019047.8609080252,0.43148825062699525,0.4289481412372951,0.4280321518226643,157.51524934958874,0.9980345727614507,0.00031084341758044575,0.0012705311218183975
635,UGA29,133093.58285714284,518.5,1637182.109201151,93165508,11727.837776943297,25.0,485760.7741152014,93693696,6570.334126189284,25.0,153167.59982540732,2866.532549888006,2852.855042993268,1760.6614772584667,2006572.7849216042,0.4465987106899615,0.44232965487613723,0.4398360696540352,109.88349424710347,0.9946414110934422,0.0008903587280834775,0.003459442991767557
636,UGA3,61453.43142857143,639.0,586581.9222804188,43017402,5436.131180373013,31.0,174385.85501911465,43429252,3870.838632949424,31.0,104103.83587132103,2754.656747928564,2706.30813384956,1592.6229596883031,1928259.7235499946,0.30072874773464625,0.29078913226791336,0.2880315092693745,184.4055167307706,0.9910962776885957,0.0015670774159315477,0.0060203661808405085
637,UGA30,78636.95571428571,712.5,966641.6601756073,55045869,6996.314307172362,31.0,286807.68345071666,55893555,3932.756134201302,31.0,85321.09033799551,2734.7608881336832,2655.0762207555968,1673.3219913497094,1914332.6216935783,0.45909207504011224,0.4446963858450486,0.43795208588897233,142.86034051304725,0.9856025976519117,0.0013195260169083895,0.011043741984205513
638,UGA32,49229.08714285714,1056.5,178103.32088438253,34460361,4452.877206158468,91.0,54484.060869559056,35574036,4161.801076614923,91.0,47874.09825057018,2825.5527388923065,2799.280535331131,1786.6957820381785,1977886.9172246146,0.07056608652227365,0.06760141021157613,0.06548509143016552,289.3675793931403,0.9702695527715776,0.0042362356635609185,0.019969985975164584
639,UGA33,82721.04857142858,434.0,752987.8920584568,57904734,7297.130930028789,30.0,223968.04143439772,58296779,5271.186905358037,30.0,131808.246841462,2826.2386663764496,2815.98744802526,1706.5083676921697,1978367.0664635147,0.28261234117482914,0.27960646533666833,0.2777261158802616,133.51697191552807,0.993934742089267,0.001002885596818308,0.004097704952103786
640,UGA34,42039.52428571429,830.5,220266.46340553,29427667,3759.8315183377144,45.0,66230.01438139548,30037294,3156.4693289934903,45.0,38447.846690872386,2789.28629213372,2771.887629382434,1722.9483398886066,1952500.4044936039,0.17300140308040693,0.1639075567900099,0.16058094314354682,229.70584412316944,0.9805825717855943,0.003195361073470866,0.013453042740800818
641,UGA35,43165.22857142857,689.0,308914.4682028864,30215660,3855.210915008136,42.0,92190.58484158567,30799280,3031.9841011517274,42.0,55545.709180525075,2770.6279775323865,2710.262829360679,1735.963077610152,1939439.5842726703,0.22518794892711988,0.21776095574281681,0.21363457197700725,191.12048756790355,0.9819126940629781,0.0027892535150172344,0.012733024927855456
642,UGA36,75624.98857142858,737.0,774604.3404029359,52937492,6686.12867693078,28.0,230133.27312576328,53415482,4216.054456685028,28.0,64952.5384479719,2771.4032345546616,2737.710184614622,1668.720149898444,1939982.2641882629,0.38567336561522864,0.37284801856498984,0.36951157718655425,183.86289273653156,0.9914743631818206,0.0014621603526857624,0.0058226938774043075
643,UGA37,73325.35142857143,621.5,908185.0185061657,51327746,6527.846664163225,38.0,269450.98720116,52150967,3577.273785678518,38.0,55253.406119033876,2843.7725847568668,2844.495549633848,1782.8140664603438,1990640.8093298066,0.4695682455386772,0.4593169550051935,0.45206647846050485,135.17246208598849,0.9861690196463663,0.0014789946272712451,0.011029670840044059
644,UGA38,64722.0,652.0,457427.88411089,45305400,5748.88872199274,44.0,136542.88417541233,45927872,4754.561091637456,44.0,103666.1981648192,2883.158922032883,2878.2411003671286,1786.5721673151595,2018211.245423018,0.18008682117149674,0.1754412939737868,0.1730634939933642,163.36516047807172,0.9871466938420312,0.0019553050487512245,0.008424731718464988
