"GID_1","member_community","trpar","trtax","trgov","trlaw","trgen","trrel","trnei","tracq","railway_contact","explorer_contact","district_ethnic_frac","loc_ln_export_area","distsea","mp_service"
"MOZ7",0.32058135,2.30861629863677,2.12388793289582,2.04272556319731,2.22020378834254,0.18109672685549,2.57587114957183,1.81761510716746,1.58499418197101,NA,NA,NA,NA,NA,0.829312153220068
"MOZ8",0.33070335,2.49728471428069,2.23294384063192,2.18812470554054,2.20332175555055,0.187869031283853,2.79843846114907,2.40952604492847,1.4908816761161,NA,NA,NA,NA,NA,0.776146315826577
"MOZ9",0.28586258,1.60640905431568,1.37893464885171,1.49457233382002,1.85470462959949,0.107230684983112,2.2342020809143,1.32812963169167,0.856868377276472,NA,NA,NA,NA,NA,1
"MUS10",0.45549303,1.69466626234037,1.52384273027463,1.85694617234801,1.90570562568697,0.0442885191026425,2.37209042076992,1.05192479856759,1.05692169043098,1,0.0062507992,0.0011529588,0.0097709103,412.91312949489,1
"MUS12",0.34266835,2.10057426054122,2.35436936534857,1.68166220287914,2.47770700636943,0.0977096787132486,2.74413939584645,1.65347702957835,1.43403870358716,0.72455162,0.23906545,0.18166468,0.012266548,591.593215514533,1
"MUS2",0.3572982,1.8349890201032,2.15497761043443,1.71038463461284,2.60039843874784,0.0190279578833363,2.69709573455107,1.91322738706281,1.23145796552473,1,0.32349655,0.11518779,0.00024547565,499.202657224397,0.930590775940237
"MUS3",0.14052795,1.8390401777165,1.95693009245701,1.60012176030614,1.98066260987153,0.203383110876173,2.32562442183164,1.82367516849478,1.73534756178142,0.1252643,0.95769459,0.74265641,0.024749527,823.281407354451,1
"MUS4",0.14956026,1.85158589071856,2.24803517964072,1.23226983532934,2.33553985778443,0.096346369760479,2.60048652694611,1.816780501497,1.48453873502994,0.75166076,0.24031624,0.21991,0.0063436241,529.931556206833,1
"MUS5",0.22896679,1.66266928236932,1.73354077956109,1.56387913741224,2.01701663134913,0.094710947109471,2.33579335793358,1.83191881918819,1.45124766063631,0.41445264,0.60584253,0.4854894,0.0060724956,728.265269337507,1
"MUS6",0.17565757,1.7455814355473,1.79755017968271,1.54661642867847,2.01490192748578,0.178094869146006,2.51522449321495,1.88010973362372,1.21921966544961,0.34838331,0.69626403,0.50726569,0.0078293979,742.352614797316,1
"MUS7",0.2386671,1.6896802398935,1.82965074659301,1.20912815678549,2.16664296097225,0.116171744732711,2.6082518419079,1.88992431929331,1.36353885771907,1,0.095823526,0.05692482,0.0066261049,437.555729402494,0.959513521855832
"MUS8",0.15450034,1.73948806602721,1.87352383110079,1.42374897340772,2.11645797068898,0.0941055097033237,2.73168079411109,2.27545728306937,1.60634619674325,1,0.061454382,0.022055546,0.0029080089,427.812558963693,1
"MUS9",0.17961356,1.75274687777247,1.97112629490853,1.41026615119891,2.12326936558009,0.290001752541185,2.64333596214511,1.84919383105503,1.31361724500526,0.10637925,0.8840037,0.73161465,0.0087050227,826.654301518166,1
"MWI25",0.50061524,2.0613039693078,1.89342415931274,2.36127354011133,2.42819231746282,0.292521946402254,2.69115380787643,2.46063120787302,1.75342515087356,NA,NA,NA,NA,NA,1
"MWI26",0.33473623,2.09763907725974,1.76281960138537,2.46912367567668,2.40745023538213,0.188697780061598,2.75174123066317,2.40436113870737,1.75708585308144,NA,NA,NA,NA,NA,0.951173867144325
"MWI3",0.34229791,1.9185116305558,1.8137682942384,2.17450773294996,2.43685709828782,0.185908837603279,2.7189196788549,2.31054037177398,1.80129591844923,NA,NA,NA,NA,NA,0.951229703000387
"NAM10",0.2378093,1.94365608256056,1.53871365248134,1.40791197532701,2.18646383299762,0.430502326698753,2.81846240877769,2.43971134295803,1.67574567080404,NA,NA,NA,NA,NA,1
"NAM11",0.16017252,1.80316780088653,1.70895876382187,1.54374286269148,1.8091184488988,0.257487602600821,2.24469961982533,1.86274750788358,1.15974700654948,NA,NA,NA,NA,NA,0.929616978887563
"NAM12",0.25524291,1.82264259397466,1.69672086986824,1.68156590251314,2.37500066070209,0.195041733872669,2.12442932083093,1.58678095907183,1.16381982687104,NA,NA,NA,NA,NA,1
"NAM13",0.4472675,2.09159838186003,1.666336085466,1.65394718519823,2.49791045762388,0.105786311972903,2.3636380439954,1.68370026885095,1.07088455672324,NA,NA,NA,NA,NA,0.859654397277572
"NAM2",0.13085194,2.17902628534887,1.96169305287222,1.86507928131435,2.29571468563346,0.0698930656176224,2.73666150677587,1.62404480076737,0.710621319816038,NA,NA,NA,NA,NA,1
"NAM3",0.24488813,1.85694675380139,1.85236990684709,1.24999702026728,2.41781870869787,0.0247209123164852,2.49743678759542,1.66932579542584,0.835645818397618,NA,NA,NA,NA,NA,0.838035302538345
"NAM5",0.24266265,1.72350613018705,1.47380915545738,1.45405518330629,1.95325340787758,0.279258050621993,2.25875965744454,1.50866430728207,0.996908631608884,NA,NA,NA,NA,NA,1
"NAM6",0.151811,2.23253626596816,1.89205852477035,2.00079931984204,2.62625897889327,0.115862265512937,2.96744886601209,1.92978067001792,0.832776860859573,NA,NA,NA,NA,NA,0.718776324541755
"NAM7",0.17990953,2.32483094319762,1.98960682435918,1.77265185954895,2.15880353225901,0.210686752604289,2.42016124125505,2.20715016348181,1.3923502857463,NA,NA,NA,NA,NA,0.93651655312895
"NAM8",0.18948309,1.97425446022489,1.63044230994446,1.57562369765116,2.32659177557396,0.226202913954507,2.0272517605401,1.49245140847097,0.662108879611592,NA,NA,NA,NA,NA,0.808938967165359
"NAM9",0.19058664,2.10193986665435,1.77744067389262,1.57350203945967,2.27895035720163,0.520434048933958,2.80860228122445,2.36236519706734,1.39455425421185,NA,NA,NA,NA,NA,1
"NER1",0.14529555,1.60240477128596,1.89628737450456,1.86739626918563,2.25484994262395,0.450812203712921,2.88928280130781,2.45282355094792,1.69747269796781,NA,NA,NA,NA,NA,1
"NER2",0.2752102,2.53246184806588,2.50432378991935,2.43558352684181,2.89439238630621,0.715815901884803,2.9658159018848,2.890358330542,0.958405856925802,NA,NA,NA,NA,NA,1
"NER3",0.34840888,2.2784456788131,2.22688351785978,2.08957845557306,2.26830658725769,0.439907940428732,2.94167278725395,2.1698662126869,1.45773180241646,NA,NA,NA,NA,NA,0.959269796459255
"NER4",0.3853077,2.71204264053056,2.53690664883532,2.24448677002686,2.72247183426604,0.48649501571047,2.97505157181566,2.42699421082562,1.75999088381433,NA,NA,NA,NA,NA,0.821537516884674
"NER5",0.34213209,1.31584431380499,1.00306317446043,1.25156796122417,1.5975197520555,0.189997934850867,2.97148798818088,1.61316482528263,1.03346206963001,NA,NA,NA,NA,NA,1
"NER6",0.24761367,2.36285132505199,2.3915280039393,2.3906151601611,2.56394143787847,0.584890167498385,2.90102195622653,2.55952681598982,2.23539200537386,NA,NA,NA,NA,NA,0.941914414596892
"NER7",0.38482088,1.93823828028993,1.37892790071417,1.92585617149867,1.85730280938702,0.162037257910117,2.95249680840539,2.2215017576105,1.29590471359489,NA,NA,NA,NA,NA,0.897682249390129
"NER8",0.23417728,2.17396790614542,2.36020971034247,2.30226852632737,2.65377457554489,0.717283102168042,2.95554635057876,2.67719982700207,1.38387037534837,NA,NA,NA,NA,NA,0.957213260996233
"NGA10",0.53328273,0.839328087119672,0.719897223770688,0.756946903867052,1.12442307112753,0.248574581068845,1.38181735686123,0.907676266931955,0.57499642625182,NA,NA,NA,NA,NA,1
"NGA11",0.5193451,0.889100509029858,0.736200524973745,0.871123004865507,1.08995118248242,0.110148283796778,1.90746459314052,0.898106109499813,0.572949732313693,NA,NA,NA,NA,NA,1
"NGA12",0.35577422,0.960883397292441,0.970345137954059,0.778741571649566,1.6259915378292,0.250966060792005,1.52839869774395,1.25019121329511,0.921272922896457,NA,NA,NA,NA,NA,0.813069286428843
"NGA13",0.2929458,0.795168877511561,0.96683155241266,1.01004956365488,1.53833612352505,0.197071146684524,1.24920303963177,0.572547241616147,0.397131978754783,NA,NA,NA,NA,NA,1
"NGA14",0.60745668,1.1364108904106,1.03187687114788,1.01214046607736,1.42377423978196,0.0784516638998048,2.13764562469978,1.16066299132224,0.665098042542971,NA,NA,NA,NA,NA,1
"NGA15",0.2002545,0.973769820624402,0.787744624629811,1.02274824752821,1.00297304100194,0.108530925229275,0.718017784850387,0.536533586585165,0.521503402786261,NA,NA,NA,NA,NA,1
"NGA16",0.23799151,1.16165045941713,1.38482305414385,1.36866308132531,1.69651384781544,0.263527578116705,2.51451158388199,1.44049463313157,1.14566950850713,NA,NA,NA,NA,NA,1
"NGA17",0.7525444,0.521929832614432,0.358986451759112,0.376723602932258,0.703692866669698,0.102311456975295,1.3164015910048,0.776480758365849,0.569376908116524,NA,NA,NA,NA,NA,1
"NGA18",0.313106175,1.30469060428586,1.06265774310759,1.34600255457622,1.65721740490447,0.240678890992289,1.92995448310826,1.52676367639639,1.29160989136821,NA,NA,NA,NA,NA,1
"NGA19",0.274359012666667,0.873718197861764,0.843193983832448,0.58113528593953,1.00048983437525,0.0758927314552653,1.56563220481432,1.25291294885658,0.7188546560157,NA,NA,NA,NA,NA,1
"NGA2",0.591982875,1.36036299259846,1.03849795436396,0.81985673416414,1.30597032595028,0.323290731950289,1.72061135817507,1.02434636935764,0.559606291242055,NA,NA,NA,NA,NA,1
"NGA20",0.10415881,1.12515185104917,1.23870236743437,1.13615295951145,1.84129532720343,0.109606631255788,2.29747189847976,1.87347277728316,0.846142425301665,NA,NA,NA,NA,NA,1
"NGA21",0.110305893,1.1242567778349,0.822249532668592,1.00363721543278,1.54703108178784,0.176884017182828,2.27517282440704,1.63769215520874,1.30331471846858,NA,NA,NA,NA,NA,1
"NGA22",0.214975,1.73634948988454,1.17685207469829,1.39404533685008,1.61627985461668,0.138907006609074,2.46146986373209,2.02554407076601,1.51554633892091,NA,NA,NA,NA,NA,1
"NGA23",0.237986045,1.54704681150583,1.35071020722751,1.60566186484424,1.48339252785635,0.299917542204854,2.79662088370836,1.79156657592418,1.00491318170229,NA,NA,NA,NA,NA,1
"NGA24",0.41282073,1.30551009331011,1.39093318047976,1.16986282447525,1.66137710732032,0.283463215418285,2.35178996179788,1.60506482554255,0.915465052489528,NA,NA,NA,NA,NA,1
"NGA25",0.098995402,0.658254385689408,0.86108996750417,0.706993956536274,1.12603943852029,0.0103177265315025,1.77346928682924,0.921487720764455,0.690371653694154,NA,NA,NA,NA,NA,0.966148600551791
"NGA26",0.46769854,1.08234780865977,1.04818062254728,0.898617127011813,1.52536612291378,0.207407103924161,2.67980142604864,1.82281490659659,1.0099997835773,NA,NA,NA,NA,NA,1
"NGA27",0.1549734,0.698398132634242,0.926801723350789,0.836417915373431,0.903594764354982,0.182600462420417,0.941683497049799,0.696660541715424,0.505591142786027,NA,NA,NA,NA,NA,1
"NGA28",0.078263842,0.625057713024455,0.777665014576971,0.668281362513924,0.957261609290409,0.0172628578415974,1.70745874656412,0.73025046851585,0.625309701283224,NA,NA,NA,NA,NA,1
"NGA29",0.43872479,1.06134205871936,1.1433964359279,1.12420041154632,1.53980449815833,0.116627888074057,1.66446685239646,0.989953338207265,0.622185970399918,NA,NA,NA,NA,NA,1
"NGA3",0.58382702,1.40463263157814,1.26109841807153,1.38601294529299,1.44220472356313,0.0976930895265629,0.891974009457129,0.592072130951203,0.432022541566597,NA,NA,NA,NA,NA,0.818748054624712
"NGA30",0.48196188,0.983567719617716,1.2012323094911,1.03912411692678,1.45090391407283,0.234404891966881,2.37986757126037,1.53033101716278,0.897085539119739,NA,NA,NA,NA,NA,1
"NGA31",0.56891572,0.90776095129055,1.07301618133378,0.995965807194038,1.47777860644924,0.154032628856465,2.1362052415499,1.38706352028199,0.94259127273701,NA,NA,NA,NA,NA,1
"NGA32",0.27948636,1.06017123446204,0.829531161679101,0.935388560457172,1.17241991413084,0.0813202277975071,2.40537033357277,1.46927667405966,1.01881269231048,NA,NA,NA,NA,NA,1
"NGA33",0.72075313,0.887142168987009,0.741235881752132,1.03816855356436,0.987406235017726,0.148663555090066,1.45546137028707,1.02842034004559,0.837059903569609,NA,NA,NA,NA,NA,1
"NGA34",0.591205535,1.12236063607678,1.27833951135596,1.3116131078118,2.18453309021087,0.139287945654269,1.76187079081631,1.48823719934127,1.1242445773769,NA,NA,NA,NA,NA,1
"NGA35",0.295342355,1.2337549449381,0.982377205853936,0.812284196725696,1.39172411426703,0.357020185393521,1.78859436889558,1.29673838453506,0.718747085239469,NA,NA,NA,NA,NA,1
"NGA36",0.38907623,0.91731331677716,1.23586805734159,1.10879373563066,1.4453749672757,0.491805483901619,2.52542074728369,1.59856485424328,1.12088035885803,NA,NA,NA,NA,NA,1
"NGA37",0.19035999,1.43855266019544,1.44705715864397,1.48602318672209,1.64913925279941,0.153425055717797,2.2685637822303,1.50444251852876,1.08036051366283,NA,NA,NA,NA,NA,1
"NGA4",0.58569169,0.84680339481975,0.793537121679064,0.717585974275216,1.14086932387226,0.050845713575382,1.37633229872376,0.629717145756922,0.215990580559051,NA,NA,NA,NA,NA,1
"NGA5",0.56578201,1.60502935689618,1.30273489036282,1.60281824232517,1.8858755658389,0.279879043269517,2.40572712867764,1.57886791958795,1.27525791104582,NA,NA,NA,NA,NA,1
"NGA7",0.742940975,1.18546850666881,0.84487921278472,1.18512041644483,1.41006572579561,0.038579570806073,2.56129848284324,1.69190782312731,1.01306364944155,NA,NA,NA,NA,NA,1
"NGA8",0.349412815,0.722721994195199,1.01869282849215,0.726147373244592,0.953306290422705,0.0515528630171199,1.83964069323023,1.12800127481651,0.64588189448592,NA,NA,NA,NA,NA,1
"NGA9",0.21560661,0.80830163860149,0.695808954457513,0.999981531497646,1.28367378979166,0.108955887874221,0.884243829328061,0.490316328312559,0.456223681564906,NA,NA,NA,NA,NA,1
"SDN1",0.47508329,1.16066040912086,0.869250484935239,1.12439602348115,1.9838361190746,0.20529180457429,2.44636223393242,2.00602917249484,1.67600722550632,NA,NA,NA,NA,NA,1
"SDN10",0,0.897427554792529,1.19895445431109,0.842730838263644,1.91059629063352,0.928272286113142,2.83063218772851,2.72304061689823,2.2526823107093,NA,NA,NA,NA,NA,1
"SDN11",0.4741475,1.20172254399284,0.931766387715327,1.07190126037628,1.31943719177096,0.0920335005928649,2.07532576393728,1.64302726353373,1.21057480244947,NA,NA,NA,NA,NA,1
"SDN12",0.61693895,1.8196984378761,1.43430411466052,1.87752491790056,2.61189721726105,0.40638935299879,2.75350002880682,2.57985827043844,1.55845480209714,NA,NA,NA,NA,NA,1
"SDN13",0.26194686,1.40985931002849,0.824167217531734,0.961827397920174,1.89261816409041,0.109003904044396,2.3255610047268,2.15245938664559,2.08678755222869,NA,NA,NA,NA,NA,1
"SDN14",0.15499528,1.03521500465646,0.478313845076265,0.655879416845425,1.42315226205949,0.211988095262461,2.41713574884918,1.6539174923186,1.1922794377604,NA,NA,NA,NA,NA,1
"SDN15",0.46724758,1.10030725214214,0.803443735930773,0.941777186698582,1.6340880170662,0.143959735704055,1.97472951515484,1.98293980605855,0.98850256006164,NA,NA,NA,NA,NA,0.905463471909159
"SDN16",0.50625217,0.77072201731479,0.644517437016398,0.857237337469424,1.03167322706379,0.214752213816808,2.15762091756705,1.57741281491801,1.06521347221879,NA,NA,NA,NA,NA,1
"SDN18",0.32697305,1.046885851502,0.887169632166994,0.64740400292886,2.21974263942607,0.296410247073175,1.50572255703439,1.46807544874659,1.4549558472771,NA,NA,NA,NA,NA,1
"SDN2",0.15834795,0.429374470909944,0.517209140268865,0.5066403414535,1.04271546657213,0.278848102939232,2.05313532807474,1.90095624201296,1.43709513947032,NA,NA,NA,NA,NA,1
"SDN3",0,1.66165486277503,1.43779865609481,1.4667765171843,1.58117621854246,0.142755534727629,1.15669798414222,1.19496073347896,0.985511069455257,NA,NA,NA,NA,NA,1
"SDN6",0.11235955,2.03343788769607,1.71918420415344,1.67900457203235,2.55505620821721,0.18463415376499,2.83663608471301,2.40764150379535,2.0531314127468,NA,NA,NA,NA,NA,1
"SDN7",0.24437748,0.876926915244309,0.707930014657224,0.709745877363203,1.71440614230917,0.213410318804316,2.10629558334504,1.94106336939722,1.79796717803107,NA,NA,NA,NA,NA,1
"SDN8",0.56122875,1.04029832101156,0.81795151091356,1.07888286840628,1.54691335030511,0.385741805741571,2.42252700784018,1.83127138349862,1.2874363378661,NA,NA,NA,NA,NA,0.361737353442138
"SDN9",0.38698915,1.43963254593176,1.18241469816273,1.26417233560091,2.26433121019108,0.25,2.42619047619048,2.44523809523809,1.56234915526951,NA,NA,NA,NA,NA,0.80952380952381
"SEN1",0.3590813,1.65029250524191,1.67768546828496,1.55352283920835,2.0858126200028,0.302541089607118,2.94628979995748,2.32720418339976,1.6391495158746,NA,NA,NA,NA,NA,1
"SEN10",0.80545539,1.84564036348576,1.03150393799225,1.89104991394148,2.01987187539254,0.157092030360531,2.9530834914611,2.82583017077799,2.42426470588235,NA,NA,NA,NA,NA,1
"SEN11",0.44593567,1.43130006266296,1.66798461590094,1.57645655403037,2.06101931985694,0.278396560868888,2.96047445002984,2.53677776401581,0.756378929359676,NA,NA,NA,NA,NA,1
"SEN12",0.54024976,1.97006940300413,1.56738123113758,1.63612747397525,2.28918662886719,0.291715575560103,2.90486524456097,2.57510901013415,1.5458726435967,NA,NA,NA,NA,NA,1
"SEN13",0.42079124,1.6978103891603,1.6692603964521,1.59432574838286,2.28991382257807,0.493475872515502,2.96266065244163,2.68970157445948,2.37016339731502,NA,NA,NA,NA,NA,1
"SEN14",0.6968537,1.71040079566121,1.82337739108001,1.73661755378634,2.04317763043933,0.136206292581788,2.73227448319103,2.31831384669726,1.81633349400794,NA,NA,NA,NA,NA,1
"SEN2",0.36239681,1.71909156883116,1.92846004245464,1.7358148733006,2.35719232220128,0.349220147587695,3,2.75866201694034,2.40171892669688,NA,NA,NA,NA,NA,1
"SEN3",0.6864112,2.05667419437201,2.09742515445076,2.19084470049128,2.47990468934258,0.31783767213757,3,2.47572058888668,1.60174176329207,NA,NA,NA,NA,NA,1
"SEN4",0.5714286,1.14285714285714,1,1.28571428571429,2.5,0.25,3,2.75,1.625,NA,NA,NA,NA,NA,1
"SEN5",0.62536931,2.03910137090398,2.22915554240133,1.97615098261325,2.23991125201703,0.180345887759902,3,2.49628835797878,1.85765509067546,NA,NA,NA,NA,NA,1
"SEN6",0.63572133,2.11137195223034,2.1897010398675,1.88023995492162,2.31610068443854,0.130008275647479,2.89967043350355,2.32597653001705,1.63948791221292,NA,NA,NA,NA,NA,1
"SEN7",0.69469005,2.20135641083808,1.93837269778814,1.72852117669938,2.1973562534218,0.320418154130694,2.88989877789684,2.60585225124196,1.84634773310403,NA,NA,NA,NA,NA,1
"SEN8",0.42420191,2.12280459133219,2.27780649210598,2.0015270399997,2.4747640282971,0.43585704045891,3,2.84025439566474,2.07191597732875,NA,NA,NA,NA,NA,1
"SEN9",0.58160299,1.72732801750544,1.55469513776259,1.90273813693872,2.21235029140822,0.25,2.87458242746487,2.74657948997742,0.871176677644529,NA,NA,NA,NA,NA,1
"SLE1",0.71942246,1.54524120219371,1.47859610153215,1.33789916394164,1.4866916268534,0.215356369453953,2.39478230764714,1.96631577725741,1.57251383914838,NA,NA,NA,NA,NA,0.941800811672525
"SLE2",0.60725081,2.08500082010169,1.58150303743267,1.4271891065596,1.63389196176718,0.237675811950337,2.19288920256269,1.39235785116078,1.23457544763297,NA,NA,NA,NA,NA,0.9682153081293
"SLE3",0.73299605,1.11442317521112,0.879634045311192,1.31617212100175,1.3187908439632,0.161202123719671,2.57191147956336,1.71843091790284,1.23122890681479,NA,NA,NA,NA,NA,0.91058251034595
"SLE4",0.37386927,1.50925806665941,1.39820354838453,1.29413054173453,1.54123299378237,0.291714502987513,2.19599164146726,1.37126976429728,0.801280384782595,NA,NA,NA,NA,NA,1
"SWZ1",0.21385792,1.60518265654478,1.54254157301646,1.43054343816055,2.16238757366668,0.0596774009826678,1.91420697645042,1.45555580620944,1.12203061775059,NA,NA,NA,NA,NA,0.978765312628437
"SWZ2",0.3053813,1.57238656345964,1.56478389197317,1.55408682315782,2.02583694877268,0.0963808651296693,2.07448078849823,1.4334721748476,1.03725510396365,NA,NA,NA,NA,NA,1
"SWZ3",0.22976455,1.61655183710399,1.52719196596218,1.54902416493178,2.06065142641844,0.0781346047987803,1.88272732703309,1.32732286399599,1.02702003435126,NA,NA,NA,NA,NA,1
"SWZ4",0.3831577,1.69226321164261,1.41136495093739,1.53020088105861,2.09170005370448,0.118993660340499,1.9090577268305,1.41351691712253,0.959200903371545,NA,NA,NA,NA,NA,1
"TGO1",0.47772312,1.63876699707281,1.34199428892896,1.409366115318,1.8865149765517,0.131605375114344,2.89422844655871,1.90905118580178,1.2038529877955,NA,NA,NA,NA,NA,1
"TGO2",0.48258984,1.40293210596071,1.03966469289549,1.25183371482603,1.8310004583881,0.141277040733076,2.8390381371943,1.72155499689289,1.13049686721513,NA,NA,NA,NA,NA,1
"TGO3",0.312876,0.8127313428318,0.648959863257984,0.870096422057761,0.833074477060361,0.12614660847692,2.63582937390651,1.01695465967637,0.666561787553825,NA,NA,NA,NA,NA,0.938951069687042
"TGO4",0.4167963,1.39718917013461,0.859025869187788,1.55078964400947,1.42095661048039,0.232520930966291,2.6740097003733,1.33798640650874,0.714799358319173,NA,NA,NA,NA,NA,0.971330759131598
"TGO5",0.51692069,1.95415756606106,1.46097515715244,1.84276998774382,1.85187821045305,0.371679014768054,2.79774082706384,2.14386524854996,1.92962018506596,NA,NA,NA,NA,NA,1
"TUN1",0.063690893,0.900673189115264,1.31140657881874,0.893749846994899,1.58997104750928,0.219640631164402,2.33870727913187,1.80649532078802,1.68379560813701,NA,NA,NA,NA,NA,1
"TUN10",0,0.484028624894401,1.2145065685203,1.28211769363025,1.42882905865421,0.1,2.19218815146554,2.05390592426723,1.84609407573277,NA,NA,NA,NA,NA,1
"TUN11",0,0.687026900302953,1.01802557562323,0.63376608372774,0.940886278492841,0.184340181680777,2.03127553130649,1.65418368753766,1.61115226615876,NA,NA,NA,NA,NA,1
"TUN12",0,1.10583176392936,1.42529720502898,1.18394471336652,1.60678665225158,0.0418127603017925,2.25408432011702,1.8999796111646,1.78200522539254,NA,NA,NA,NA,NA,0.770667461058565
"TUN13",0.044383664,0.704889820127196,1.14952057566794,1.06273760218537,1.58130896535653,0.18811920056166,2.52607934143124,1.85982790864811,1.42629634632652,NA,NA,NA,NA,NA,1
"TUN14",0.050060596,0.919856500021038,1.10121340974926,0.911918206771591,1.42692028961081,0.201465309990131,2.14844379196075,1.44397309299728,1.43840733424362,NA,NA,NA,NA,NA,1
"TUN15",0.049576532,0.802373672237671,0.965238879987367,1.05608049951899,1.41232242378942,0.0982648341398905,2.55325347224425,1.76317890452235,1.465730220467,NA,NA,NA,NA,NA,1
"TUN16",0.013282686,0.65682585335889,0.784203961801913,0.649956498506756,1.07013738211588,0.0751472106860104,1.79556427827009,1.34642895060967,1.45933287559869,NA,NA,NA,NA,NA,1
"TUN17",0.040588778,0.730653234972207,0.715912335852207,0.774119524022284,1.37098062288203,0.0985779640089245,2.41208535631813,1.63548698946022,1.41722653576643,NA,NA,NA,NA,NA,1
"TUN18",0.10732286,0.832530194211551,1.13765340485002,0.960891510947885,1.3987509391738,0.433443466279896,2.49829446240087,2.0236020541145,1.74573114426007,NA,NA,NA,NA,NA,1
"TUN19",0.037115574,0.982274199254581,1.2482174941117,0.858833778657606,1.48983929741721,0.440360583974069,2.14613491860952,1.78773048449425,1.77252290936998,NA,NA,NA,NA,NA,1
"TUN2",0.022405572,0.865242396494329,0.681698597951149,0.678059628066927,1.47426145892607,0.297012969259578,2.3751164672926,2.03636611197785,1.90583985557405,NA,NA,NA,NA,NA,1
"TUN20",0.054738369,0.630002759527995,1.10793679333837,1.0357877433308,1.44331249856828,0.0401311071623785,2.5914272433529,1.95170240424825,1.55242305758611,NA,NA,NA,NA,NA,1
"TUN21",0.077757046,1.05775969653724,1.32255268196705,1.13544612065552,1.9768572880566,0.2,2.4,2.16112147876281,2.20560739381405,NA,NA,NA,NA,NA,1
"TUN22",0,1.3,1.66666666666667,0.75,2,0.1,2.4,2.44444444444444,2.4,NA,NA,NA,NA,NA,1
"TUN23",0.084137104,0.728642678373582,0.794372867704202,0.613578609017622,1.28005803726098,0.100118548010937,2.01591984927437,1.46847416425182,1.35355837924088,NA,NA,NA,NA,NA,1
"TUN24",0,0.955186405556266,0.984251783160682,1.21308084399871,1.33333333333333,0.212598573471454,2.41259857347145,1.76246714217618,1.48766428911909,NA,NA,NA,NA,NA,1
"TUN3",0,0.85416046351571,1.12727124479429,1.08778645196181,1.42733458111672,0.240376814869586,2.32531308704842,1.92600330576029,1.735838122255,NA,NA,NA,NA,NA,1
"TUN4",0.093144655,0.941506805782422,1.02761571482504,0.904350389764303,1.11147390443916,0.395492946294392,2.24365667590647,1.92171099811428,1.87067950476906,NA,NA,NA,NA,NA,1
"TUN5",0.022196433,1.06184839118226,1.06596391670958,1.0010451343777,1.34164524580026,0.153627327809135,1.89804371715558,1.74473582624506,1.57966719862164,NA,NA,NA,NA,NA,1
"TUN6",0.072669216,1.16072991816794,1.28279393861497,0.99510849147555,1.51709581852764,0.128652580814458,2.02832868258509,1.76795026188795,1.90663250193076,NA,NA,NA,NA,NA,1
"TUN7",0.049301427,0.590247098629177,0.716175435627622,0.699625302430273,0.858191380007834,0.351523256318485,2.20330687154136,1.85544298522636,1.83269135535205,NA,NA,NA,NA,NA,1
"TUN8",0.013675885,0.664797492711273,1.10908010957306,1.21393616079531,1.50267345537118,0.174745659914438,2.6393874998091,2.03910687476175,1.49756450905889,NA,NA,NA,NA,NA,1
"TUN9",0.019494886,0.982218325079402,1.31831450780987,1.00139272209042,1.55367457922949,0.120326064985826,2.07943217984117,1.78042247858349,2.02255173951747,NA,NA,NA,NA,NA,1
"TZA1",0.51872182,1.81611976333244,1.26320974969563,1.42006213937465,1.59644240777329,0.0798090008168126,2.45803275997715,2.09921175341518,1.8539754255675,NA,NA,NA,NA,NA,0.916823825910731
"TZA10",0.31018263,2.42756201347257,1.73184002239009,1.90096936204532,2.08064776584787,0.0880128430825798,2.83389688469677,2.32513191573836,1.8851911332814,NA,NA,NA,NA,NA,0.752849856584314
"TZA12",0.44529974,2.29886037958829,1.54318457322955,2.00795429276984,1.87210648321951,0.0261702084558881,2.58745923783248,2.02120969251436,1.29358631866497,NA,NA,NA,NA,NA,1
"TZA13",0.555348733333333,1.97122286065338,2.13845111914866,1.59296050918047,1.98141117434934,0.122219795065713,2.2518726227569,2.35935232015845,1.10707416949847,NA,NA,NA,NA,NA,0.82494497544824
"TZA14",0.20542261,2.53681353336151,1.52867329536098,1.83526056128811,2.2164325865912,0.13615373417556,2.75320290409087,2.38519781566973,2.08342775996954,NA,NA,NA,NA,NA,0.771068966043577
"TZA15",0.27998045,2.08396880895656,1.73221415272958,1.74153709626683,1.88359267106098,0.0476540266657978,2.85911764846002,2.34606855832493,1.76068442157322,NA,NA,NA,NA,NA,1
"TZA16",0.53799826,2.33730068911207,1.74398967770545,2.1297124722596,2.26509847951389,0.0649242383767375,2.39913273702206,1.94434325852152,1.53145561758333,NA,NA,NA,NA,NA,0.920485192536484
"TZA18",0.32312891,1.83047380421224,1.60083071980051,1.66785763512317,1.72773203528563,0.311411365066659,2.81247946738252,2.5668871512628,2.12707586372191,NA,NA,NA,NA,NA,1
"TZA19",0.43472859,1.76106680465217,1.4396850202054,1.83517898138152,1.79748513936939,0.116141102761901,2.66792320616194,2.32307449050404,1.74359338427921,NA,NA,NA,NA,NA,1
"TZA2",0.27448294,1.87794869136356,1.37268072998508,1.75370067323914,1.82622734417322,0.135363145515937,2.63596695383458,2.18741271789297,1.67415688603627,NA,NA,NA,NA,NA,0.916084827434683
