,GID_1,Mean_of_Night_Light,Std_of_Night_Light,Mean_distance_to_major_rd,Std_distance_to_major_rd,Mean_built_settlement_growth,Std_built_settlement_growth
704,EGY17,0.447603134179787,0.6226207528522383,17.491893511894865,4.572678625598506,239.9613714742834,46.12636854065854
705,EGY18,1.4415687102853607,0.6568060625266273,20.312372576674196,3.0214978479166907,239.93966551569608,24.78531596008733
706,EGY19,1.5874464386521885,0.5039230096735614,15.401530354645079,1.6690472628529616,239.9685363359915,20.11252926378245
707,EGY20,4.214263917249775,0.5774639190287641,3.420314421460533,0.1373639257680125,239.9819888878761,7.544765675744801
708,EGY21,9.201612074350962,0.4607041446110564,1.5741515509042099,0.05229636930235783,239.9732980672271,6.044123861936604
709,EGY22,0.33085323161650343,0.5484351525989307,12.418000226900535,2.2407238292011287,239.9784651734682,33.135211487973855
710,EGY23,3.9060963291889053,0.4025553478001454,1.9807313789552734,0.13142950620389168,239.9364392361382,12.120909705435913
711,EGY24,0.5763337954008212,10.06562086034763,33.37931564218575,14.255266750517878,239.9683109095232,73.8715563045524
712,EGY25,2.3895350469425543,0.7225610228108146,11.95090857502982,1.4913968373218287,239.92903178259738,22.061612162021536
713,EGY26,0.274768500591315,0.25439123862354573,6.481586153033618,1.217474961203268,239.97788666492153,31.79458093981581
714,EGY27,1.9861438076908242,0.4703479473313143,10.719284719541006,1.1701857725329399,239.9077980918081,19.35920241231274
715,COD1,0.02714421129472064,0.03399448767179868,18.875265303023347,7.555759944525354,239.96190704111513,69.12352110452942
716,COD2,0.055918574848555204,0.08916534075196086,20.37719726998006,7.734583923162487,239.932253799433,60.01396468183785
717,COD3,0.1270910744739847,0.16066547006683551,10.022260197358484,1.6597188018080145,239.9811049205043,26.41971257613618
718,COD4,0.05131665568564352,0.0942761815323471,20.18728939418278,4.9482608073815415,239.96015669676385,43.92826129139267
719,COD5,0.10097091580489762,0.14607633106874401,26.951226985156815,6.702111466048099,239.95818583835288,46.02404209145344
720,COD6,0.1911702448227161,0.44540784662732125,17.780010210854904,7.291875019877416,239.93230214930833,75.537724701989
721,COD7,0.7325016082428167,0.17430624189102928,16.083338168831354,1.0251259071408518,239.97034968746826,11.94887252059624
722,COD8,0.07190519642813191,0.6285226348573828,19.506244538864248,6.5872792395070165,239.9462944634316,55.59270515604294
723,COD9,0.04964783708052021,0.1286287216381736,27.15665907572427,11.824265609399426,239.9681729747431,76.09175297055111
724,CIV1,4.222604790248202,0.6593035266592187,2.779701227556363,0.23434517715955128,239.77511662814496,15.632484008576222
725,CIV2,0.11326068864797972,0.12251643125229207,11.078233227659219,3.438678231279497,239.79133570568376,56.203371007422945
726,CIV3,0.1795949546320164,0.1625822284914004,5.859540830528896,1.2673231191613727,239.8021457718016,41.34585480467363
727,CIV4,0.08678070368303167,0.11468692980624272,9.457887664429872,2.4725397601469377,239.98164203279003,49.68153819920242
728,CIV5,0.18473644196699857,0.12448205434342102,6.125334902327503,1.435892516245549,239.8537770683959,42.87107762131599
729,CIV6,0.14166147831526582,0.12574143461777457,4.546966102180695,1.3931026736720837,239.87774168230527,54.726998734724404
730,CIV7,0.13019766666710203,0.08600125509497406,6.742164802699747,1.8148783779855242,239.84499843415242,48.0759957214794
731,CIV8,0.09944195891204735,0.11591816390244494,7.10547972125555,2.428998870740329,239.78268603150593,58.7016014840716
732,CIV9,0.12122805386840235,0.12754837997738203,5.911276011370093,1.7683407043399635,239.77761441660837,52.83764713034214
733,CIV10,0.1506830350687984,0.3516982777447796,9.096168671158445,3.529253125847159,239.89920714817342,66.99640924349264
734,CIV11,0.1510732959881587,0.22845792206746257,9.337268547322138,3.0018187521273156,239.87121783919633,56.177048241484535
735,CIV12,0.08004847984060187,0.12168565140174999,8.585168652010688,2.902280196967133,239.92951991648832,59.78599631974078
736,CIV13,1.0805593216230571,0.29645699495992583,3.2479348804194936,0.26668448630119196,239.96617763251635,15.732219092892459
737,CIV14,0.09380404996682297,0.1430785063359039,11.411444257490153,4.220970383937521,239.89384094018368,65.17277941589599
738,CAF1,0.1595603469210788,0.10716359527436391,24.431863427733116,6.304872006642101,239.99933489977633,48.08176592656869
739,CAF2,1.712778326421108,0.024046418420424136,0.9796949930008163,0.010718648663058251,239.99540441838727,1.9365955468010356
740,CAF3,0.027192161396895516,0.015384501312386932,6.899016725487097,0.9533987211217951,239.99642786168408,26.097460789284572
741,CAF4,0.25929771716563893,0.16238184885091428,55.98311294459469,13.569906038896512,239.99894979759247,47.137747751441225
742,CAF5,0.19612688212476467,0.16391006464528804,37.62511502574717,11.847986718624906,239.99759417381486,57.664836408937056
743,CAF6,0.04575367094025179,0.013447760609135658,13.935359229537298,1.8561682439865188,239.99805089411208,25.871279504504262
744,CAF7,0.027964714843315523,0.024688949026483616,9.331466608278143,1.360705323355969,239.99315405355725,27.32822620616819
745,CAF8,0.02939405521048295,0.012949721631194304,6.072688971600122,1.1213599140046557,239.99069474820666,34.46009332019534
746,CAF9,0.23793248059432412,0.2054121391535779,25.221354867971957,6.923431498826261,239.9955016793896,48.59638905093229
747,CAF10,0.06126271245395055,0.02138395656545672,19.611290790520254,3.0799411303438324,239.9973794891581,28.247994858184047
748,CAF11,0.03948829479956406,0.016859045843603475,6.607408780581096,1.1308849438149908,239.99286185460141,32.97566163817416
749,CAF12,0.06863663788576149,0.04322899531447729,13.02120281169943,2.4141493195710306,239.97975428301714,35.69365240127444
750,CAF13,0.08471086459500926,0.044405983799498144,17.954035813729572,4.8049302190316965,239.9960511222138,44.156842745885605
751,CAF14,0.07037285399888712,0.02965597692155491,6.4247416002746105,1.2958505631731916,239.9943841398502,35.685687935634625
752,CAF15,0.06695550861393684,0.05848898370562614,10.43029822150398,2.7258801306158795,239.99575391971536,45.78086599917192
753,CAF16,0.01894401884063927,0.005543147699149276,12.883490082451354,1.8591478827015089,239.9971926460709,27.3120673288306
754,CAF17,0.24028889973276976,0.12726816311920228,26.462306162600395,6.3081491791894715,239.99920424488505,43.23746371163976
755,BWA1,0.15418979959020596,0.16617144923268173,16.809814570586894,9.03482194030031,239.86837482290517,85.60135760516198
756,BWA2,0.4215181849438608,0.16776547184672183,27.151202445075803,4.88706712179771,239.99450687633544,34.4076943869083
757,BWA3,6.018239515961222,0.08486085493304593,0.4624222700056623,0.005580826523069074,239.99041325628815,2.3284646889254144
758,BWA4,10.56482168667706,0.26281396400963203,0.6533280247435687,0.01456810147587547,239.96550854066177,4.103356534153197
759,BWA5,0.10694376956463288,0.10529749882341533,38.85253849861209,16.580563546553996,239.9961280095421,77.24987974963479
760,BWA6,6.7980627678583065,0.030871884376020457,0.7192003404468247,0.0031205537063478364,239.9978938942533,0.91575506317518
761,BWA7,0.02149674472210411,0.03763226506738751,22.084073632895137,9.09854571810397,239.99280865287344,75.037973473451
762,BWA8,0.1791902218936892,0.04331257341156874,5.035497604884089,0.6131776207396308,239.98150711447008,21.492888471556622
763,BWA9,0.11319530895862549,0.06739549200475944,13.890928971274,3.7822646599683365,239.97348209828021,46.076918490263246
764,BWA10,6.58288762773476,0.03873850114356547,0.36305602571257267,0.0021491186978911236,239.99703899733092,1.1970572647803417
765,BWA11,0.20701068116166801,0.05493255850923517,2.859408619792127,0.27762739302534084,239.9837553460212,17.488670910491873
766,BWA12,0.22954611814642828,0.1101134816933057,24.87109098532583,10.254244702450539,239.97309027395477,75.76222450691007
767,BWA13,3.625396517594365,0.03278225892121979,0.8433276343603026,0.007294652731127822,239.99599363720475,1.6476303667456926
768,BWA14,0.3699997747496085,0.05250175823691946,2.3597488036651386,0.12010999342524106,239.9869432647853,9.973683827401368
769,BWA15,0.08286780894620037,0.07697480600953782,6.140615324632297,1.406116525347597,239.97654364802955,39.990130508358455
770,BWA16,8.984169605181371,0.022090739167760807,20.378311184670427,0.04334558030870725,239.9997163370165,0.5096806973013805
771,BFA1,0.07084340089239037,0.08673008630671683,5.466262692740883,1.741141270962134,239.9117247544253,58.66315098953612
772,BFA2,0.05031233763095406,0.04306085372583111,12.77834966752796,3.0410141028962654,239.97214058978884,43.509855853035866
773,BFA3,0.047684223417520606,0.033827382633642024,4.932466469508629,1.0649682181756939,239.95370785193975,38.94126685546995
774,BFA4,0.034056009230404694,0.06039479228603262,6.142332370222985,1.5136152073378655,239.93653075543355,44.97083000992559
775,BFA5,0.08258506495460834,0.07524104099685806,5.010422532118061,1.3027805685699603,239.9391300790847,47.146476489925845
776,BFA6,0.05412168111635836,0.02920292399030622,7.427874333902676,1.3568717626819475,239.96828483506698,34.56635183819948
777,BFA7,1.2339500009222428,0.31429181298544584,4.260974567087776,0.46536103161064335,239.85410377413243,17.411244514954475
778,BFA8,0.06020870410072237,0.13259791446576824,8.674713909157646,3.2771000817531983,239.96675507779034,67.27792608966004
779,BFA9,0.10397489094361263,0.15899797864587178,5.079840223895117,1.372619629320876,239.88464279575908,50.85755720213409
780,BFA10,0.038810915233298576,0.04145239055170425,4.430984609532523,0.9885361894024939,239.91356231008987,40.49451165635369
781,BFA11,0.04259720914905854,0.022221587170834275,4.824354823266051,0.8082611167124103,239.96576321065916,30.009060083262003
782,BFA12,0.023866953588221926,0.057211803621431405,8.765133475398745,2.9307110228860993,239.9834740412548,60.08376763227422
783,BFA13,0.056985664173302364,0.03505338028360628,6.984034573854892,1.696624478810337,239.98543802820058,40.92113343015473
784,BDI1,0.06500506201031464,0.037053767089834745,1.3559223336418547,0.2715844938670928,239.83735932876246,34.74287567630932
785,BDI2,1.3120426150292346,0.15193539241256432,2.18151733159803,0.21012019482751054,239.64778340910604,15.321350880905
786,BDI3,0.062236993088805204,0.022308739416767233,2.110646419116882,0.5967128402981949,239.88723600907264,42.07707790380489
787,BDI4,0.05799078970717302,0.03832238117029389,2.5136338661075404,0.9880564080969183,239.73518902862068,58.23535889500367
788,BDI5,0.08363970996720364,0.06215377974557935,1.886779492895379,0.48137357747706544,239.95980955738835,46.11526641653204
789,BDI6,0.1208303436990099,0.17831524373604457,2.274329999558334,0.5394984330267479,239.8874973236064,42.05346927179664
790,BDI7,0.11336485715854369,0.14109341599480937,1.0929906229542872,0.30968709209925904,239.87844647491997,46.25341094274827
791,BDI8,0.053771907053814905,0.05191286179486898,1.294525313543443,0.2911743136966273,239.96999604604048,40.080598143192375
792,BDI9,0.04617218879548754,0.026252028895812293,1.247149869585749,0.25766780331130346,239.91869238231277,36.727180039404644
793,BDI10,0.05213326032779549,0.07706882430386536,0.7650582020691641,0.18782764070112257,239.90696728952182,44.687266601621985
794,BDI11,0.047313823985710816,0.04185623845455527,3.5504079267658777,1.4108801619276015,239.3992236038186,53.316011953931714
795,BDI12,0.033683742377405165,0.008230736335891447,1.0150597214790702,0.16988858368863322,239.96969956826112,27.755378328922564
796,BDI13,0.05612768402258501,0.05085860465073156,0.9011068993540866,0.23266556877566116,239.90881781765256,44.958269364961524
797,BDI14,0.03636766883780727,0.014362982433179515,1.247820992994521,0.2244949670445339,239.9729795615538,30.76447182374149
798,BDI15,0.07761739099074862,0.06658164539717235,0.9222138902528054,0.2094456302331833,239.91732510657377,39.99901996167146
799,BDI16,0.08198351274176945,0.06534676598635057,1.4645957371895295,0.36673140432480017,239.84401194504585,45.676501023563844
800,BDI17,0.09055075776883081,0.0997106738827617,1.683841885507888,0.4829512983164727,239.9073140531287,50.16587771477558
