,GID_1,fb_rwi_mean,fb_rwi_mean_pop_wght,FB_pntr_13p_all,FB_pntr_13p_female,FB_pntr_13p_male,FB_pntr_15p_all,FB_pntr_15p_female,FB_pntr_15p_male,FB_pntr_18p_all,FB_pntr_18p_female,FB_pntr_18p_male,FB_pntr_15to24_all,FB_pntr_15to24_female,FB_pntr_15to24_male,FB_pntr_25to59_all,FB_pntr_25to59_female,FB_pntr_25to59_male,FB_pntr_60p_all,FB_pntr_60p_female,FB_pntr_60p_male,FB_pntr_15to49_all,FB_pntr_15to49_female,FB_pntr_15to49_male,FB_pntr_18to24_all,FB_pntr_18to24_female,FB_pntr_18to24_male,FB_pntr_18to49_all,FB_pntr_18to49_female,FB_pntr_18to49_male,fb_key,wpop_2020_age_0_to_12months_male_fb_custom_locs,wpop_2020_age_1_to_4_male_fb_custom_locs,wpop_2020_age_5_to_9_male_fb_custom_locs,wpop_2020_age_10_to_14_male_fb_custom_locs,wpop_2020_age_15_to_19_male_fb_custom_locs,wpop_2020_age_20_to_24_male_fb_custom_locs,wpop_2020_age_25_to_29_male_fb_custom_locs,wpop_2020_age_30_to_34_male_fb_custom_locs,wpop_2020_age_35_to_39_male_fb_custom_locs,wpop_2020_age_40_to_44_male_fb_custom_locs,wpop_2020_age_45_to_49_male_fb_custom_locs,wpop_2020_age_50_to_54_male_fb_custom_locs,wpop_2020_age_55_to_59_male_fb_custom_locs,wpop_2020_age_60_to_64_male_fb_custom_locs,wpop_2020_age_65_to_69_male_fb_custom_locs,wpop_2020_age_70_to_74_male_fb_custom_locs,wpop_2020_age_75_to_79_male_fb_custom_locs,wpop_2020_age_80plus_male_fb_custom_locs,wpop_2020_age_0_to_12months_female_fb_custom_locs,wpop_2020_age_1_to_4_female_fb_custom_locs,wpop_2020_age_5_to_9_female_fb_custom_locs,wpop_2020_age_10_to_14_female_fb_custom_locs,wpop_2020_age_15_to_19_female_fb_custom_locs,wpop_2020_age_20_to_24_female_fb_custom_locs,wpop_2020_age_25_to_29_female_fb_custom_locs,wpop_2020_age_30_to_34_female_fb_custom_locs,wpop_2020_age_35_to_39_female_fb_custom_locs,wpop_2020_age_40_to_44_female_fb_custom_locs,wpop_2020_age_45_to_49_female_fb_custom_locs,wpop_2020_age_50_to_54_female_fb_custom_locs,wpop_2020_age_55_to_59_female_fb_custom_locs,wpop_2020_age_60_to_64_female_fb_custom_locs,wpop_2020_age_65_to_69_female_fb_custom_locs,wpop_2020_age_70_to_74_female_fb_custom_locs,wpop_2020_age_75_to_79_female_fb_custom_locs,wpop_2020_age_80plus_female_fb_custom_locs,wpop_2020_total_pop_all_fb_custom_locs,wpop_2020_total_pop_male_fb_custom_locs,wpop_2020_total_pop_female_fb_custom_locs,wpop_2020_age_10plus_all_fb_custom_locs,wpop_2020_age_10plus_male_fb_custom_locs,wpop_2020_age_10plus_female_fb_custom_locs,wpop_2020_age_15plus_all_fb_custom_locs,wpop_2020_age_15plus_male_fb_custom_locs,wpop_2020_age_15plus_female_fb_custom_locs,wpop_2020_age_15_to_24_all_fb_custom_locs,wpop_2020_age_15_to_24_male_fb_custom_locs,wpop_2020_age_15_to_24_female_fb_custom_locs,wpop_2020_age_25_to_59_all_fb_custom_locs,wpop_2020_age_25_to_59_male_fb_custom_locs,wpop_2020_age_25_to_59_female_fb_custom_locs,wpop_2020_age_60plus_all_fb_custom_locs,wpop_2020_age_60plus_male_fb_custom_locs,wpop_2020_age_60plus_female_fb_custom_locs,wpop_2020_age_15_to_49_all_fb_custom_locs,wpop_2020_age_15_to_49_male_fb_custom_locs,wpop_2020_age_15_to_49_female_fb_custom_locs,wpop_2020_age_13plus_male_fb_custom_locs,wpop_2020_age_18plus_male_fb_custom_locs,wpop_2020_age_18_to_24_male_fb_custom_locs,wpop_2020_age_18_to_49_male_fb_custom_locs,wpop_2020_age_13plus_female_fb_custom_locs,wpop_2020_age_18plus_female_fb_custom_locs,wpop_2020_age_18_to_24_female_fb_custom_locs,wpop_2020_age_18_to_49_female_fb_custom_locs,wpop_2020_age_13plus_all_fb_custom_locs,wpop_2020_age_18plus_all_fb_custom_locs,wpop_2020_age_18_to_24_all_fb_custom_locs,wpop_2020_age_18_to_49_all_fb_custom_locs,wpop_2020_total_pop_fm_ratio_fb_custom_locs,wpop_2020_age_10plus_fm_ratio_fb_custom_locs,wpop_2020_age_15plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_25_to_59_fm_ratio_fb_custom_locs,wpop_2020_age_60plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_13plus_fm_ratio_fb_custom_locs,wpop_2020_age_18plus_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_all_frac_fb_custom_locs,wpop_2020_age_15_to_49_female_frac_fb_custom_locs,wpop_2020_age_15_to_49_male_frac_fb_custom_locs,wpop_2020_pop_density_fb_custom_locs,wpop_2020_pop_density_log_fb_custom_locs,weighted_FB_pntr_13p_all,weighted_FB_pntr_60p_all,weighted_FB_pntr_15p_all,weighted_FB_pntr_18p_all,weighted_FB_pntr_15to24_all,weighted_FB_pntr_25to59_all,weighted_FB_pntr_15to49_all,weighted_FB_pntr_18to49_all,weighted_FB_pntr_18to24_all,weighted_FB_pntr_13p_female,weighted_FB_pntr_13p_male,weighted_FB_pntr_15p_female,weighted_FB_pntr_15p_male,weighted_FB_pntr_18p_female,weighted_FB_pntr_18p_male,weighted_FB_pntr_60p_male,weighted_FB_pntr_15to24_female,weighted_FB_pntr_15to24_male,weighted_FB_pntr_25to59_female,weighted_FB_pntr_25to59_male,weighted_FB_pntr_60p_female,weighted_FB_pntr_15to49_female,weighted_FB_pntr_15to49_male,weighted_FB_pntr_18to24_female,weighted_FB_pntr_18to24_male,weighted_FB_pntr_18to49_female,weighted_FB_pntr_18to49_male
641,LBR15,-0.467537735849057,-0.239640796259215,0.0170106062839491,0.0113381002588088,0.0218745894835941,0.0184366196258871,0.0122395111389357,0.0237901407466075,0.0191617174488906,0.0136796946142812,0.0239632539187551,0.0168399050658574,0.0092954738848926,0.0153903225907052,0.0192314434287868,0.0153578977917529,0.0226607139213662,0.0,0.0418550748299488,0.0,0.0205581397761107,0.0147394273194512,0.0256139802304753,0.0252109395806353,0.0273324904036,0.0350925239181767,0.0217890535338862,0.0126595785046497,0.0298656860221996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.9999999999986,0.0,1300.0000000000002,1199.9999999999977,399.99999999999966,800.0000000000018,1200.0000000000011,1100.0,400.0000000000005,399.9999999999985,900.0000000000014,399.99999999999875,899.9999999999983,400.0000000000008,800.0000000000007,0.0,271.8035496256888,199.9999999999994,300.0000000000007,500.0000000000006,99.99999999999996,400.0000000000012,799.9999999999985,200.0000000000001,299.99999999999994,299.99999999999983,799.9999999999989
642,GNQ1,-0.317,-0.282912539700744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,GNQ2,0.211040816326531,0.445391098084917,0.289398261607308,0.226384081310526,0.347421240718252,0.305516991159022,0.239384702379591,0.366220041927468,0.328839331346281,0.262510592007826,0.399368838647676,0.172749259763517,0.167070917648028,0.178044143678603,0.363993908433975,0.265189114815553,0.453820617034762,0.518662115013311,0.417752591356767,0.614746504579423,0.303558783578615,0.23685910734912,0.364608117125738,0.213315628136198,0.206590231551161,0.223212375138216,0.328680846506186,0.261748739073261,0.389555985020317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000.00000000002,2799.9999999999995,63999.999999999985,62999.99999999996,11999.99999999997,48999.99999999994,58999.99999999992,57999.99999999994,10999.999999999998,24000.000000000015,39999.99999999994,24000.000000000004,40000.000000000015,23999.999999999996,40000.00000000005,1699.9999999999989,15274.438996477269,6400.000000000002,17000.000000000015,32000.000000000036,1100.0000000000002,21999.99999999999,37000.000000000044,5100.000000000005,5999.999999999995,21999.999999999993,35999.999999999985
644,GNQ3,-0.292377358490566,-0.240016546378048,0.0076066305611886,0.0,0.0139613242841986,0.0117885967109299,0.0,0.0144201213082936,0.0121896979828593,0.0089345247476911,0.0074524483686262,0.0,0.0,0.0,0.0101637146043145,0.0112166049019726,0.0092915290481091,0.0,0.0,0.0,0.0137807589584774,0.0,0.0166947583181794,0.0,0.0,0.0548570676735725,0.0095546995589018,0.0,0.0173479974609029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9999999999975,0.0,300.0000000000002,299.9999999999991,0.0,199.99999999999955,299.9999999999999,199.9999999999994,0.0,0.0,200.0000000000005,0.0,200.00000000000028,99.99999999999976,99.99999999999987,0.0,0.0,0.0,99.99999999999976,99.99999999999983,0.0,0.0,200.0000000000003,0.0,100.0,0.0,200.0000000000002
645,GNQ4,-0.356828571428571,-0.308988697530154,0.0030357997084552,0.0,0.0062661761304298,0.0043374828773716,0.0,0.0067524199176522,0.0035348047893461,0.0022583485854198,0.0049273010725246,0.0,0.0,0.0,0.0049658830438159,0.0031401550236883,0.0070011698030025,0.0,0.0,0.0,0.0038356477743752,0.0,0.0054028127312164,0.0,0.0,0.0124023690414293,0.0042334267085737,0.0,0.0090417517633498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.9999999999911,0.0,399.9999999999913,299.99999999999267,0.0,299.999999999997,299.999999999999,299.99999999999585,0.0,0.0,299.9999999999988,0.0,299.99999999999676,99.99999999999791,199.99999999999704,0.0,0.0,0.0,99.9999999999971,199.99999999999758,0.0,0.0,199.99999999999986,0.0,100.00000000000037,0.0,299.9999999999995
646,GNQ5,-0.34130303030303,-0.317432190039879,0.0008276694511953,0.0,0.0017507056602557,0.0017666812492092,0.0,0.0018809051196469,0.0019351218511924,0.0,0.0,0.0,0.0,0.0,0.0028108443624462,0.0026001797983702,0.0,0.0,0.0,0.0,0.0021601752661577,0.0,0.0023285758300605,0.0,0.0,0.0,0.0012087348187643,0.0,0.0026435767994764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99999999999493,0.0,199.99999999999528,199.999999999995,0.0,199.99999999999767,199.99999999999562,99.99999999999892,0.0,0.0,99.99999999999457,0.0,99.99999999999774,0.0,0.0,0.0,0.0,0.0,99.99999999999706,0.0,0.0,0.0,99.99999999999847,0.0,0.0,0.0,99.99999999999991
647,GNQ6,-0.217725409836066,-0.126313024852988,0.120479414509585,0.0826871290884169,0.158402155514345,0.128183110480869,0.0878118870430734,0.168844092261815,0.135799467992483,0.0957551870114695,0.185182754196672,0.0956315407198333,0.0866182050386614,0.101827545902446,0.153570854411423,0.091551394367857,0.206091808573578,0.0750802840410629,0.0586496457452574,0.093862840289318,0.13743528783753,0.0921307073640513,0.182243793235127,0.117825105047295,0.104667704499215,0.130702814090095,0.147268338040935,0.100866073883402,0.192367076500623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31999.999999999905,1199.9999999999998,32000.000000000102,30999.99999999996,7400.0,23999.999999999967,29999.999999999993,28999.99999999997,6600.000000000024,10999.999999999996,20999.99999999996,10999.999999999996,20999.999999999978,11000.0,20999.999999999985,699.9999999999997,9950.377469485276,4000.0000000000146,7200.000000000004,15999.999999999967,499.99999999999966,10000.000000000002,19999.999999999975,2899.9999999999877,3700.0000000000127,9899.999999999989,18999.999999999978
648,GNQ7,-0.247313901345291,-0.219790792383624,0.0199720140764975,0.011565894338436,0.031140761621256,0.0214736761742836,0.0108664635989965,0.0335333006586456,0.022965084486629,0.0132634114786583,0.0340270828534333,0.0141626983190527,0.0134558578546303,0.014947917128543,0.0259403208743746,0.0139124606419342,0.0396529107918127,0.0,0.0155565510921137,0.0,0.0257694575693009,0.0136192638368944,0.0372673916296128,0.0196270126786333,0.0185850453581281,0.0311891322686935,0.0269206355067975,0.0148004964571327,0.0406161899726345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.0000000000045,0.0,2600.000000000003,2599.9999999999955,400.00000000000097,2100.0000000000005,2499.9999999999995,2400.0000000000005,400.0000000000009,800.0000000000034,1900.0000000000025,699.9999999999997,1900.0000000000005,800.000000000001,1799.9999999999993,0.0,811.6076547142748,199.99999999999977,600.0000000000018,1500.0,99.9999999999997,699.9999999999987,1699.999999999999,199.99999999999994,299.9999999999998,699.9999999999991,1699.9999999999993
649,GNB1,-0.515873134328358,-0.428282025139728,0.0262156139275812,0.0151997288965444,0.0372399321723955,0.0278081908338882,0.0164588910333861,0.0407897755595418,0.0304472915480157,0.0168807753210547,0.0443588035554768,0.0288911616853539,0.0211120212921332,0.0375352998830825,0.0302298483268777,0.0162249286669302,0.0468988230700209,0.0081551473174178,0.0164412966858529,0.0161813636950918,0.0311534664392133,0.0180805373168429,0.0465945694575327,0.0401773742137244,0.0250985882473042,0.0574283363833958,0.0349728952277061,0.0188349236750126,0.0521243113480371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900.0000000000014,99.99999999999964,3800.0000000000027,3700.000000000002,1299.9999999999984,2400.0000000000036,3500.000000000004,3400.0000000000027,1199.9999999999998,1199.9999999999993,2600.000000000001,1199.999999999999,2600.0000000000014,1100.000000000001,2500.0000000000005,99.99999999999977,1375.7201893672006,800.0000000000001,699.9999999999995,1700.0000000000005,99.99999999999976,1099.999999999997,2399.999999999998,400.0000000000002,799.9999999999994,1000.0000000000017,2299.999999999999
650,GNB2,-0.289078651685393,-0.189249863367438,0.0011564667140334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99999999999676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,GNB3,0.749133333333333,0.927406222703708,0.822435814482523,0.630002090193014,1.0,0.850442651788092,0.678689627713674,1.0,0.919306349484664,0.696604409425367,1.0,0.768709778147003,0.5921679999121,0.967947357248992,0.920767600767796,0.716558070209938,1.0,0.781795212395764,0.526929156054254,1.0,0.887283566829816,0.688224854008836,1.0,0.962676070115241,0.757037626747662,1.0,0.970916767738344,0.758030315078542,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289999.99999999994,11000.000000000004,280000.0,270000.0,92000.00000000003,180000.00000000006,260000.00000000012,250000.0000000001,80999.99999999997,109999.99999999994,178008.508062744,110000.00000000001,167163.276031494,100000.00000000004,150146.202593994,6289.24868774414,85007.78805011915,57000.000000000015,66999.99999999999,101986.52734375,4100.000000000001,98999.99999999994,149180.87109375,31999.999999999985,41870.4265625,95000.0,132163.79765625
652,GNB4,-0.43102380952381,-0.360649320900624,0.0047590109094615,0.0,0.0101515531788496,0.0051565262222743,0.0,0.0110994320264597,0.0057239411610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064968619688776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161213147829583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.99999999999866,0.0,99.99999999999945,99.99999999999869,0.0,0.0,99.9999999999987,0.0,0.0,0.0,99.99999999999957,0.0,99.99999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999969
653,GNB5,-0.487061440677966,-0.439802785151611,0.0185422563588732,0.0104144791290512,0.0268121344094327,0.0199820824397267,0.0110961979425313,0.0293003416095846,0.0211922141288952,0.0120716347857603,0.0309496938529245,0.0262980211432495,0.0156835140383532,0.037042311952905,0.0195629724920344,0.0137979346923921,0.0301289256892336,0.0,0.0105444831546025,0.0,0.0237050709522019,0.0146575912344026,0.0364299247179414,0.0347799752571573,0.0225518869586666,0.0477163627562543,0.0258150123398653,0.0143579384992887,0.0396609706445951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599.9999999999955,0.0,2599.9999999999986,2499.9999999999945,1000.0000000000017,1500.0000000000002,2399.9999999999986,2300.000000000003,900.0000000000007,799.9999999999986,1699.9999999999993,799.9999999999994,1700.0000000000027,800.0000000000016,1600.0,0.0,1039.3630567322004,700.0,599.9999999999998,1000.0000000000006,100.00000000000003,799.9999999999998,1700.0,299.9999999999998,599.9999999999999,699.9999999999978,1600.0000000000007
654,GNB6,-0.545146198830409,-0.499913133149237,0.0131035676880418,0.0070781400416382,0.0185446022268234,0.0143013818308251,0.0076886353616614,0.0203483337175681,0.0152734057655069,0.0085950409831596,0.0228986900261074,0.0124262117831796,0.0077609588300839,0.0177659199515185,0.0151594103758039,0.0108203324634853,0.0227582991949585,0.0,0.0165072548019661,0.0,0.0156501473272421,0.0090913991472403,0.023462245819318,0.0185227288082029,0.0114022150049764,0.0269320664005363,0.0180073939177607,0.0086554783766759,0.0272277928055045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.999999999999,0.0,2100.000000000004,2000.0000000000045,600.0000000000003,1300.0000000000018,1900.0000000000032,1899.9999999999977,599.9999999999984,599.9999999999974,1399.9999999999989,600.0000000000001,1400.0000000000005,599.9999999999975,1400.0000000000005,0.0,541.7746474012191,400.0000000000007,499.9999999999985,900.000000000001,99.99999999999984,599.9999999999951,1300.0000000000018,199.99999999999923,400.00000000000006,499.99999999999505,1300.0000000000011
655,GNB7,-0.513557993730408,-0.473236710303762,0.004205424591863,0.0011090992777097,0.0065540739119764,0.0045526575712038,0.0011888231905411,0.0071798281557036,0.0050802232476713,0.0013143045142676,0.0064826299782449,0.0040882996875385,0.0,0.0042616180697933,0.0055832682949369,0.0019780821352052,0.0076924528792657,0.0,0.0,0.0,0.0048189097406518,0.0014584335056867,0.0089377050511597,0.0060692565112764,0.0057392440597282,0.0128790730005478,0.0055277955871143,0.0016519153636001,0.0104152400381453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.9999999999892,0.0,699.9999999999987,699.9999999999936,199.99999999999898,500.00000000000017,599.9999999999887,599.9999999999909,199.999999999997,99.99999999999912,499.99999999999767,99.99999999999527,499.99999999999625,99.99999999999682,399.9999999999942,0.0,0.0,99.99999999999956,99.99999999999902,299.99999999999716,0.0,99.99999999999649,499.99999999999886,99.9999999999988,199.99999999999977,99.99999999999865,499.9999999999987
656,GNB8,-0.513411016949153,-0.493927881191032,0.0044991598855554,0.0,0.0095333030784692,0.0049034554323315,0.0,0.0105262390395923,0.0054609631146202,0.0,0.0059239220052531,0.007939410974402,0.0,0.0,0.0041753186005222,0.007633585438891,0.0,0.0,0.0,0.0,0.0061716826970072,0.0,0.0132442337424242,0.0118604184646354,0.022831027830577,0.0246828170629277,0.0070816299046885,0.0,0.015406562328933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.99999999999633,0.0,199.99999999999963,199.99999999999798,99.99999999999967,100.00000000000006,199.9999999999983,200.00000000000003,100.00000000000043,0.0,199.99999999999804,0.0,199.99999999999906,0.0,100.0,0.0,0.0,0.0,99.99999999999929,0.0,0.0,0.0,199.99999999999972,99.99999999999997,100.00000000000003,0.0,200.00000000000009
657,GNB9,-0.506913978494624,-0.47634445786947,0.0030421254552719,0.0,0.0065156670640752,0.0032922424682393,0.0,0.0035577822365736,0.0036406801980208,0.0,0.003958582959023,0.0,0.0,0.0,0.0027514193110198,0.0050643741800993,0.0,0.0,0.0,0.0,0.0041155265685122,0.0,0.0045082175748129,0.0,0.0,0.0178228184535165,0.0023374110351457,0.0,0.0051717318118973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.99999999999633,0.0,199.99999999999574,199.99999999999773,0.0,99.99999999999926,199.99999999999883,99.99999999999744,0.0,0.0,199.99999999999815,0.0,99.99999999999936,0.0,99.99999999999763,0.0,0.0,0.0,99.99999999999933,0.0,0.0,0.0,99.9999999999992,0.0,100.00000000000011,0.0,99.99999999999865
658,GMB1,1.0535,1.27209292895588,1.0,0.87298007042768,1.0,1.0,0.936298004978275,1.0,1.0,0.953036722467327,1.0,1.0,0.73994270231284,1.0,1.0,0.991204377874377,1.0,1.0,1.0,1.0,1.0,0.936904591003697,1.0,1.0,0.944921500684514,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240581.549057007,10945.7255706787,224049.306869507,199689.604525757,82733.474609375,130370.106689453,196943.516113281,172583.813769531,58373.772265625,110000.00000000004,114576.381555176,109999.99999999996,106565.344055176,99999.99999999999,94761.8534301758,5311.76422119141,77640.52369327327,39486.8828125,68000.00000000003,61766.6970214844,5633.9613494873,97000.00000000003,93411.095703125,28999.999999999985,27683.3921875,90976.2086914063,81607.605078125
659,GMB2,-0.383166666666667,-0.302864659406534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,GMB3,-0.513074850299401,-0.415599118461787,0.0103291221539718,0.0050083840778189,0.0168313092039088,0.0114463287836675,0.0041466178627325,0.0187399062597913,0.012126859626486,0.006247905325412,0.0194458875910509,0.011075283721946,0.0040742602362903,0.0145622321398987,0.0136413229215092,0.0048948267130961,0.0184915754643971,0.0,0.0144002569616165,0.0,0.013319405158766,0.0051679411380925,0.0212496483445188,0.0135384876960565,0.0123322267688878,0.0225094660657929,0.0145235775735964,0.0060333602517697,0.0251344118205902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000000000003,0.0,1499.9999999999955,1399.9999999999952,499.99999999999983,999.9999999999964,1399.9999999999975,1299.9999999999998,400.0000000000013,399.9999999999965,1100.0000000000002,299.9999999999962,1100.000000000002,399.9999999999967,999.9999999999986,0.0,260.84007513488376,300.0000000000004,199.99999999999847,599.9999999999991,99.9999999999998,299.99999999999966,1000.0000000000001,199.9999999999997,300.0000000000002,299.9999999999964,1000.0000000000017
661,GMB4,-0.388154545454545,-0.284918850620194,0.0298706371262389,0.014027449857206,0.0496706902102289,0.0332484365911259,0.0154435041975241,0.0560595438991197,0.036212356821992,0.0158860713385256,0.0631428641928213,0.0307177182878856,0.0190322735690081,0.0487575967854961,0.0381443597481708,0.015931390648267,0.0685602682243981,0.0074108930072021,0.0133457973392615,0.0166648475937184,0.0382658686493319,0.0177920639402298,0.0646735136876625,0.0406442201714505,0.0224572235671762,0.0705555634639645,0.0430517202887501,0.0187385952819196,0.0758615809591254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599.999999999998,99.99999999999996,4599.999999999994,4400.000000000003,1500.0000000000011,2900.0000000000014,4199.999999999995,4000.0000000000014,1300.0000000000011,1199.9999999999961,3400.0,1200.000000000002,3400.000000000001,1100.0000000000025,3300.000000000002,99.99999999999987,1317.8526320184585,1099.999999999999,699.9999999999998,2199.999999999999,100.00000000000009,1100.000000000001,3099.9999999999986,399.9999999999995,999.9999999999995,999.9999999999989,3000.0
662,GMB5,-0.452119469026549,-0.366135368660508,0.021764689949299,0.0097756048393413,0.0378209247485155,0.0241817726764943,0.0107256618140254,0.0427447323166127,0.0267457366146484,0.0120060757123286,0.047928512018212,0.0232987768938476,0.014131139179577,0.0344848866364076,0.0270802610771331,0.0123395859475433,0.0490556976561779,0.008338697896495,0.0143253609036375,0.0199534960780614,0.0268953689567357,0.0116077873743548,0.0479421424019061,0.029506533086442,0.0154979320602744,0.0481649885231191,0.0305823849746816,0.0133399165734775,0.0555620632616909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3499.999999999997,100.00000000000003,3499.999999999999,3399.999999999995,1200.0000000000018,2199.9999999999964,3199.9999999999973,3099.999999999998,999.999999999999,899.9999999999965,2600.000000000001,899.9999999999993,2600.0000000000027,899.9999999999984,2499.9999999999977,99.99999999999994,1059.2991054154024,799.9999999999991,599.9999999999976,1599.9999999999993,99.9999999999997,800.000000000002,2399.999999999998,299.99999999999994,699.9999999999995,799.9999999999998,2300.0000000000014
